yearmonth,ticker,industry,ret,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,ticker_encode,date,winsor_bm,winsor_leverage,winsor_mom,winsor_investa,winsor_roe,winsor_volat,winsor_salesgr,winsor_epsgr
201204,GFF,71,-.057971016,11.120594,11.3739622035645,22.633532,14.176753,-4742,-1521,-474201521,-90059,30.406483,39.174431,3040687.5,646.01038,20.796104,1.2784997,.31078774,-.027342796,-.031479694,.087399997,20.026312,.88999999,.053095933,-.27215451,5.7230768,GFF,2012m4,1.2784997,.31078774,-.027342796,-.031479694,.087399997,.053095933,-.27215451,5.7230768
201011,GFF,71,-.072463766,11.232801,11.44293209314969,22.745739,14.268842,-23488,-3224,-2348803224,-363973,28.358225,34.989494,2835857.5,590.49274,21.342024,.89840716,.32083064,-.005316278,-.033160284,.097099997,20.216599,.56999999,.25365779,.08925043,-1.2109375,GFF,2010m11,.89840716,.32083064,-.005316278,-.033160284,.097099997,.25365779,.08925043,-1.2109375
201205,GFF,71,-.092307694,11.120594,11.3739622035645,22.633532,14.176753,-4742,-1521,-474201521,-90059,30.406483,39.174431,3040687.5,646.01038,20.796104,1.2784997,.31078774,-.021939795,-.031479694,.087399997,20.026312,.88999999,.059764307,-.30213732,6.3050847,GFF,2012m5,1.2784997,.31078774,-.021939795,-.031479694,.087399997,.059764307,-.30213732,6.3050847
201106,GFF,71,.042105265,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.0214894,-.037224676,.1053,20.226179,.56,.06530606,-.06472072,-24.060606,GFF,2011m6,.88866311,.34616077,-.0214894,-.037224676,.1053,.06530606,-.06472072,-24.060606
201201,GFF,71,.20930232,11.120594,11.3739622035645,22.633532,14.176753,-4742,-1521,-474201521,-90059,30.406483,39.174431,3040687.5,646.01038,20.796104,1.2784997,.31078774,-.078490801,-.031479694,.087399997,20.026312,.88999999,.093814939,-.33954436,7.1538463,GFF,2012m1,1.2784997,.31078774,-.078490801,-.031479694,.087399997,.093814939,-.33954436,7.1538463
201111,GFF,71,-.054545455,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.06751404,-.037224676,.1053,20.226179,.56,.18216933,-.093127087,-45.807693,GFF,2011m11,.88866311,.34616077,-.06751404,-.037224676,.1053,.18216933,-.093127087,-45.807693
201107,GFF,71,-.15151516,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.017319253,-.037224676,.1053,20.226179,.56,.075750187,-.076226503,-28.357143,GFF,2011m7,.88866311,.34616077,-.017319253,-.037224676,.1053,.075750187,-.076226503,-28.357143
201002,GFF,71,-.034482758,11.232801,11.44293209314969,22.745739,14.268842,-23488,-3224,-2348803224,-363973,28.358225,34.989494,2835857.5,590.49274,21.342024,.89840716,.32083064,.0070150224,-.033160284,.097099997,20.216599,.56999999,.40575901,.081541099,-1.1071428,GFF,2010m2,.89840716,.32083064,.0070150224,-.033160284,.097099997,.40575901,.081541099,-1.1071428
201008,GFF,71,.0080645159,11.232801,11.44293209314969,22.745739,14.268842,-23488,-3224,-2348803224,-363973,28.358225,34.989494,2835857.5,590.49274,21.342024,.89840716,.32083064,-.0016808804,-.033160284,.097099997,20.216599,.56999999,.24991965,.091581427,-1.24,GFF,2010m8,.89840716,.32083064,-.0016808804,-.033160284,.097099997,.24991965,.091581427,-1.24
201306,GFF,71,.028169014,10.281787,10.99777383083322,21.794733,13.580077,-38352,-27285,-3835227285,-644884,13.506661,27.637398,1350693.8,365.5755,21.086058,1.0799841,.29299915,.020176724,-.028305965,.046999998,20.052858,1.04,.12199537,-.041674204,18.630136,GFF,2013m6,1.0799841,.29299915,.020176724,-.028305965,.046999998,.12199537,-.041674204,18.630136
201009,GFF,71,-.032000002,11.232801,11.44293209314969,22.745739,14.268842,-23488,-3224,-2348803224,-363973,28.358225,34.989494,2835857.5,590.49274,21.342024,.89840716,.32083064,-.010052765,-.033160284,.097099997,20.216599,.56999999,.2509281,.094037972,-1.2809918,GFF,2010m9,.89840716,.32083064,-.010052765,-.033160284,.097099997,.2509281,.094037972,-1.2809918
200911,GFF,71,-.053333335,11.50345,11.47692516072919,23.016386,14.476918,,,,,39.695839,38.656727,3969622.8,776.43585,21.293322,.91660941,.34379441,.0058381511,-.030220844,.1051,20.015411,.55000001,.36096182,-.09602318,7.8873239,GFF,2009m11,.91660941,.34379441,.0058381511,-.030220844,.1051,.36096182,-.09602318,7.8873239
200912,GFF,71,.070422538,11.50345,11.47692516072919,23.016386,14.476918,,,,,39.695839,38.656727,3969622.8,776.43585,21.293322,.91660941,.34379441,.017086348,-.030220844,.1051,20.015411,.55000001,.36036506,-.090132132,7.3684211,GFF,2009m12,.91660941,.34379441,.017086348,-.030220844,.1051,.36036506,-.090132132,7.3684211
200909,GFF,71,.083916083,11.50345,11.47692516072919,23.016386,14.476918,,,,,39.695839,38.656727,3969622.8,776.43585,21.293322,.91660941,.34379441,.012248404,-.030220844,.1051,20.015411,.55000001,.368175,-.089617141,7.2258062,GFF,2009m9,.91660941,.34379441,.012248404,-.030220844,.1051,.368175,-.089617141,7.2258062
200908,GFF,71,.10852713,11.50345,11.47692516072919,23.016386,14.476918,,,,,39.695839,38.656727,3969622.8,776.43585,21.293322,.91660941,.34379441,.014133438,-.030220844,.1051,20.015411,.55000001,.3700175,-.097182289,7.8321676,GFF,2009m8,.91660941,.34379441,.014133438,-.030220844,.1051,.3700175,-.097182289,7.8321676
201212,GFF,71,-.074626863,11.120594,11.3739622035645,22.633532,14.176753,-4742,-1521,-474201521,-90059,30.406483,39.174431,3040687.5,646.01038,20.796104,1.2784997,.31078774,.03046724,-.031479694,.087399997,20.026312,.88999999,.12480828,-.28751701,6,GFF,2012m12,1.2784997,.31078774,.03046724,-.031479694,.087399997,.12480828,-.28751701,6
201309,GFF,71,-.040540539,10.281787,10.99777383083322,21.794733,13.580077,-38352,-27285,-3835227285,-644884,13.506661,27.637398,1350693.8,365.5755,21.086058,1.0799841,.29299915,.033067148,-.028305965,.046999998,20.052858,1.04,.048358962,-.043141633,19.15493,GFF,2013m9,1.0799841,.29299915,.033067148,-.028305965,.046999998,.048358962,-.043141633,19.15493
201103,GFF,71,-.017241379,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.014066452,-.037224676,.1053,20.226179,.56,.25738713,-.055775438,-20.894737,GFF,2011m3,.88866311,.34616077,-.014066452,-.037224676,.1053,.25738713,-.055775438,-20.894737
201302,GFF,71,.12121212,10.281787,10.99777383083322,21.794733,13.580077,-38352,-27285,-3835227285,-644884,13.506661,27.637398,1350693.8,365.5755,21.086058,1.0799841,.29299915,.026605895,-.028305965,.046999998,20.052858,1.04,.12615517,-.041392844,18.378378,GFF,2013m2,1.0799841,.29299915,.026605895,-.028305965,.046999998,.12615517,-.041392844,18.378378
201105,GFF,71,-.050000001,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.023450185,-.037224676,.1053,20.226179,.56,.26397893,-.066930525,-25.073685,GFF,2011m5,.88866311,.34616077,-.023450185,-.037224676,.1053,.26397893,-.066930525,-25.073685
201311,GFF,71,-.11842106,10.281787,10.99777383083322,21.794733,13.580077,-38352,-27285,-3835227285,-644884,13.506661,27.637398,1350693.8,365.5755,21.086058,1.0799841,.29299915,.025429111,-.028305965,.046999998,20.052858,1.04,.02102712,-.045378789,20.298508,GFF,2013m11,1.0799841,.29299915,.025429111,-.028305965,.046999998,.02102712,-.045378789,20.298508
201206,GFF,71,-.06779661,11.120594,11.3739622035645,22.633532,14.176753,-4742,-1521,-474201521,-90059,30.406483,39.174431,3040687.5,646.01038,20.796104,1.2784997,.31078774,-.025465436,-.031479694,.087399997,20.026312,.88999999,.062379677,-.32411024,6.7636366,GFF,2012m6,1.2784997,.31078774,-.025465436,-.031479694,.087399997,.062379677,-.32411024,6.7636366
201104,GFF,71,-.12280702,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.011336567,-.037224676,.1053,20.226179,.56,.26262558,-.063817456,-23.82,GFF,2011m4,.88866311,.34616077,-.011336567,-.037224676,.1053,.26262558,-.063817456,-23.82
201001,GFF,71,-.046052631,11.232801,11.44293209314969,22.745739,14.268842,-23488,-3224,-2348803224,-363973,28.358225,34.989494,2835857.5,590.49274,21.342024,.89840716,.32083064,.023621559,-.033160284,.097099997,20.216599,.56999999,.36050472,.078666292,-1.0689656,GFF,2010m1,.89840716,.32083064,.023621559,-.033160284,.097099997,.36050472,.078666292,-1.0689656
201307,GFF,71,.04109589,10.281787,10.99777383083322,21.794733,13.580077,-38352,-27285,-3835227285,-644884,13.506661,27.637398,1350693.8,365.5755,21.086058,1.0799841,.29299915,.028173858,-.028305965,.046999998,20.052858,1.04,.11145742,-.040040106,17.894737,GFF,2013m7,1.0799841,.29299915,.028173858,-.028305965,.046999998,.11145742,-.040040106,17.894737
201110,GFF,71,.14583333,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.067958824,-.037224676,.1053,20.226179,.56,.11214311,-.088047154,-43.30909,GFF,2011m10,.88866311,.34616077,-.067958824,-.037224676,.1053,.11214311,-.088047154,-43.30909
201112,GFF,71,-.17307693,11.188441,11.39128876347276,22.701378,14.237617,-3279,-4693,-327904693,-48374,28.12731,34.452744,2812765.5,593.42865,21.103897,.88866311,.34616077,-.066020846,-.037224676,.1053,20.226179,.56,.37017184,-.11132401,-55.395348,GFF,2011m12,.88866311,.34616077,-.066020846,-.037224676,.1053,.37017184,-.11132401,-55.395348
201402,GNC,35,.056593765,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.033018131,-.049951997,.054200001,20.919327,.73079997,.055921566,-.16945001,-11.036098,GNC,2014m2,.88852,.28597143,-.033018131,-.049951997,.054200001,.055921566,-.16945001,-11.036098
201509,GNC,35,.11041174,11.58665,12.04370076404384,25.402163,14.704055,2960,-7573,2959992427,-23737,26.515024,41.878078,26515066,598.91333,21.450563,.88031805,.30443421,-.0066029578,-.064349294,.0244,21.042084,.85900003,.12567033,-.050310455,-1.9728211,GNC,2015m9,.88031805,.30443421,-.0066029578,-.064349294,.0244,.12567033,-.050310455,-1.9728211
201102,GNC,35,-.019957321,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.026498243,-.04637219,.1214,20.509949,.88919997,.12134181,.59591001,14.475419,GNC,2011m2,.96134448,.24400425,.026498243,-.04637219,.1214,.12134181,.59591001,14.475419
201002,GNC,35,.078262575,10.844842,11.80380242831853,24.660355,14.108964,34311,18719,34311018719,724887,25.315374,66.047409,25315440,662.1781,21.085009,.89330912,.15542868,.026452186,-.058800608,.054200001,20.440619,.74379998,.14388329,.20160542,-17.268784,GNC,2010m2,.89330912,.15542868,.026452186,-.058800608,.054200001,.14388329,.20160542,-17.268784
201904,GNC,35,-.019595403,11.230178,11.41350284064578,22.743114,14.344362,-4586,-7581,-458607581,-112916,15.781858,18.957243,1578204.8,355.32938,21.316721,1.0143998,.36162144,.010725556,-.021570854,-.044500001,21.012346,.4966,.33149925,.22600378,-19.967144,GNC,2019m4,1.0143998,.36162144,.010725556,-.021570854,-.044500001,.33149925,.22600378,-19.967144
201501,GNC,35,.079993486,11.58665,12.04370076404384,25.402163,14.704055,2960,-7573,2959992427,-23737,26.515024,41.878078,26515066,598.91333,21.450563,.88031805,.30443421,-.0010379936,-.064349294,.0244,21.042084,.85900003,.14672078,-.051100977,-2.0038216,GNC,2015m1,.88031805,.30443421,-.0010379936,-.064349294,.0244,.14672078,-.051100977,-2.0038216
202102,GNC,35,.044554457,10.757222,11.14703677597525,22.270163,13.881698,3001,7972,300107972,89304,8.1528931,12.039438,815301.31,185.46182,21.093294,.83238089,.35870251,.014462865,-.020240964,-.16069999,20.569298,.84979999,.10520197,1.9698272,-21.101896,GNC,2021m2,.83238089,.35870251,.014462865,-.020240964,-.16069999,.10520197,1.6109884,-21.101896
202011,GNC,35,.23446327,10.691195,11.024937075107,22.204134,13.794413,-31404,-29150,-3140429150,-717859,11.394842,15.909291,1139500.1,253.75742,20.578325,1.266134,.2975376,.015090968,-.038809251,-.0145,20.566963,.72439998,.11707132,-.91720825,45.629292,GNC,2020m11,1.266134,.2975376,.015090968,-.038809251,-.0145,.11707132,-.91720825,45.629292
201206,GNC,35,.011698158,10.962111,12.03147518098188,24.777624,14.326392,7871,13177,7871013177,214696,16.979265,49.469543,16979314,490.9166,21.357613,.81689835,.23874238,.01251672,-.03950287,.12989999,20.586529,.84490001,.087347485,.26485777,3.7615094,GNC,2012m6,.81689835,.23874238,.01251672,-.03950287,.12989999,.087347485,.26485777,3.7615094
202106,GNC,35,.027888447,10.757222,11.14703677597525,22.270163,13.881698,3001,7972,300107972,89304,8.1528931,12.039438,815301.31,185.46182,21.093294,.83238089,.35870251,.017308801,-.020240964,-.16069999,20.569298,.84979999,.36394861,1.6109884,-17.257751,GNC,2021m6,.83238089,.35870251,.017308801,-.020240964,-.16069999,.36394861,1.6109884,-17.257751
201312,GNC,35,-.025227355,11.548804,12.13736544752038,25.364317,14.727189,46005,18761,46005018761,821735,23.159576,41.719547,23159618,556.01373,21.762259,.62221217,.26271963,-.020830935,-.044601459,.099200003,20.890728,1.0304,.16025406,.55539846,-10.802762,GNC,2013m12,.62221217,.26271963,-.020830935,-.044601459,.099200003,.16025406,.55539846,-10.802762
201111,GNC,35,-.05563334,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.0061822953,-.04637219,.1214,20.509949,.88919997,.066623978,.58793336,14.281392,GNC,2011m11,.96134448,.24400425,.0061822953,-.04637219,.1214,.066623978,.58793336,14.281392
201704,GNC,35,-.018704716,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.017178597,-.062861271,.076700002,21.129065,.88209999,.1646989,.21994817,10.356865,GNC,2017m4,.99800265,.30152291,.017178597,-.062861271,.076700002,.1646989,.21994817,10.356865
201412,GNC,35,.014769095,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.0043710312,-.049951997,.054200001,20.919327,.73079997,.14847049,-.16493119,-10.741827,GNC,2014m12,.88852,.28597143,-.0043710312,-.049951997,.054200001,.14847049,-.16493119,-10.741827
201410,GNC,35,.024576204,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.024937635,-.049951997,.054200001,20.919327,.73079997,.10668223,-.15532954,-10.116353,GNC,2014m10,.88852,.28597143,-.024937635,-.049951997,.054200001,.10668223,-.15532954,-10.116353
202001,GNC,35,.10819517,10.691195,11.024937075107,22.204134,13.794413,-31404,-29150,-3140429150,-717859,11.394842,15.909291,1139500.1,253.75742,20.578325,1.266134,.2975376,-.013082606,-.038809251,-.0145,20.566963,.72439998,.12234353,-.47716644,53.17617,GNC,2020m1,1.266134,.2975376,-.013082606,-.038809251,-.0145,.12234353,-.47716644,53.17617
201106,GNC,35,.0060546286,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.031648245,-.04637219,.1214,20.509949,.88919997,.16128711,.52914143,12.853331,GNC,2011m6,.96134448,.24400425,.031648245,-.04637219,.1214,.16128711,.52914143,12.853331
201705,GNC,35,.15693513,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.0084375432,-.062861271,.076700002,21.129065,.88209999,.15698831,.19011004,8.9519844,GNC,2017m5,.99800265,.30152291,.0084375432,-.062861271,.076700002,.15698831,.19011004,8.9519844
201110,GNC,35,.098634437,10.815309,11.94977295430706,24.630821,14.188497,-1492,21022,-1491978978,111013,17.187004,53.44313,17187058,501.36868,21.079468,.96134448,.24400425,.0013005671,-.04637219,.1214,20.509949,.88919997,.17363034,.55522919,13.486871,GNC,2011m10,.96134448,.24400425,.0013005671,-.04637219,.1214,.17363034,.55522919,13.486871
201505,GNC,35,-.051448982,11.58665,12.04370076404384,25.402163,14.704055,2960,-7573,2959992427,-23737,26.515024,41.878078,26515066,598.91333,21.450563,.88031805,.30443421,.010857631,-.064349294,.0244,21.042084,.85900003,.16333212,-.048437182,-1.8993375,GNC,2015m5,.88031805,.30443421,.010857631,-.064349294,.0244,.16333212,-.048437182,-1.8993375
202108,GNC,35,.21032505,10.757222,11.14703677597525,22.270163,13.881698,3001,7972,300107972,89304,8.1528931,12.039438,815301.31,185.46182,21.093294,.83238089,.35870251,.034307789,-.020240964,-.16069999,20.569298,.84979999,.36111748,1.3132136,-14.06793,GNC,2021m8,.83238089,.35870251,.034307789,-.020240964,-.16069999,.36111748,1.3132136,-14.06793
201311,GNC,35,-.29335949,11.548804,12.13736544752038,25.364317,14.727189,46005,18761,46005018761,821735,23.159576,41.719547,23159618,556.01373,21.762259,.62221217,.26271963,.0011038048,-.044601459,.099200003,20.890728,1.0304,.1606797,.54138565,-10.530237,GNC,2013m11,.62221217,.26271963,.0011038048,-.044601459,.099200003,.1606797,.54138565,-10.530237
202009,GNC,35,-.12093023,10.691195,11.024937075107,22.204134,13.794413,-31404,-29150,-3140429150,-717859,11.394842,15.909291,1139500.1,253.75742,20.578325,1.266134,.2975376,.02246264,-.038809251,-.0145,20.566963,.72439998,.12240444,-1.0603766,52.751324,GNC,2020m9,1.266134,.2975376,.02246264,-.038809251,-.0145,.12240444,-1.0603766,52.751324
201905,GNC,35,-.14222421,11.230178,11.41350284064578,22.743114,14.344362,-4586,-7581,-458607581,-112916,15.781858,18.957243,1578204.8,355.32938,21.316721,1.0143998,.36162144,.0049601006,-.021570854,-.044500001,21.012346,.4966,.10553195,.26347664,-23.277813,GNC,2019m5,1.0143998,.36162144,.0049601006,-.021570854,-.044500001,.10553195,.26347664,-23.277813
201810,GNC,35,.043015935,11.289245,11.49391592309865,22.802181,14.408781,-17661,-77827,-89622377827,-529902,18.550217,22.76338,1855044.5,419.9007,21.313786,1.0760548,.32726997,-.00031294755,-.035700809,.039000001,21.13822,.77020001,.10109122,-.18862322,-6.5030041,GNC,2018m10,1.0760548,.32726997,-.00031294755,-.035700809,.039000001,.10109122,-.18862322,-6.5030041
201309,GNC,35,-.0072390693,11.548804,12.13736544752038,25.364317,14.727189,46005,18761,46005018761,821735,23.159576,41.719547,23159618,556.01373,21.762259,.62221217,.26271963,.030208515,-.044601459,.099200003,20.890728,1.0304,.13531524,.3822571,-7.4351535,GNC,2013m9,.62221217,.26271963,.030208515,-.044601459,.099200003,.13531524,.3822571,-7.4351535
201903,GNC,35,-.058473486,11.230178,11.41350284064578,22.743114,14.344362,-4586,-7581,-458607581,-112916,15.781858,18.957243,1578204.8,355.32938,21.316721,1.0143998,.36162144,.020826297,-.021570854,-.044500001,21.012346,.4966,.38727427,.22157276,-19.57588,GNC,2019m3,1.0143998,.36162144,.020826297,-.021570854,-.044500001,.38727427,.22157276,-19.57588
201310,GNC,35,-.00079811353,11.548804,12.13736544752038,25.364317,14.727189,46005,18761,46005018761,821735,23.159576,41.719547,23159618,556.01373,21.762259,.62221217,.26271963,.031955957,-.044601459,.099200003,20.890728,1.0304,.13480221,.38256708,-7.441092,GNC,2013m10,.62221217,.26271963,.031955957,-.044601459,.099200003,.13480221,.38256708,-7.441092
201907,GNC,35,.076536059,11.230178,11.41350284064578,22.743114,14.344362,-4586,-7581,-458607581,-112916,15.781858,18.957243,1578204.8,355.32938,21.316721,1.0143998,.36162144,.0074878903,-.021570854,-.044500001,21.012346,.4966,.11065798,.23706698,-20.944622,GNC,2019m7,1.0143998,.36162144,.0074878903,-.021570854,-.044500001,.11065798,.23706698,-20.944622
201702,GNC,35,-.060985088,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.011014612,-.062861271,.076700002,21.129065,.88209999,.16477466,.21970171,10.345174,GNC,2017m2,.99800265,.30152291,.011014612,-.062861271,.076700002,.16477466,.21970171,10.345174
201008,GNC,35,.21589728,10.844842,11.80380242831853,24.660355,14.108964,34311,18719,34311018719,724887,25.315374,66.047409,25315440,662.1781,21.085009,.89330912,.15542868,-.006227687,-.058800608,.054200001,20.440619,.74379998,.059089795,.1819443,-15.5848,GNC,2010m8,.89330912,.15542868,-.006227687,-.058800608,.054200001,.059089795,.1819443,-15.5848
201706,GNC,35,-.08235652,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.014289905,-.062861271,.076700002,21.129065,.88209999,.11711339,.20717403,9.7554054,GNC,2017m6,.99800265,.30152291,.014289905,-.062861271,.076700002,.11711339,.20717403,9.7554054
202002,GNC,35,-.071443811,10.691195,11.024937075107,22.204134,13.794413,-31404,-29150,-3140429150,-717859,11.394842,15.909291,1139500.1,253.75742,20.578325,1.266134,.2975376,-.0070649981,-.038809251,-.0145,20.566963,.72439998,.14240386,-.5138734,57.267582,GNC,2020m2,1.266134,.2975376,-.0070649981,-.038809251,-.0145,.14240386,-.5138734,57.267582
201401,GNC,35,-.1058929,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.026083197,-.049951997,.054200001,20.919327,.73079997,.051356301,-.17903754,-11.660673,GNC,2014m1,.88852,.28597143,-.026083197,-.049951997,.054200001,.051356301,-.17903754,-11.660673
201703,GNC,35,.017910898,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.012397112,-.062861271,.076700002,21.129065,.88209999,.16489309,.21583426,10.163142,GNC,2017m3,.99800265,.30152291,.012397112,-.062861271,.076700002,.16489309,.21583426,10.163142
201404,GNC,35,.05225211,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.021632766,-.049951997,.054200001,20.919327,.73079997,.057943352,-.15357605,-10.002275,GNC,2014m4,.88852,.28597143,-.021632766,-.049951997,.054200001,.057943352,-.15357605,-10.002275
201406,GNC,35,-.046531733,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.025102939,-.049951997,.054200001,20.919327,.73079997,.066275664,-.16198586,-10.549896,GNC,2014m6,.88852,.28597143,-.025102939,-.049951997,.054200001,.066275664,-.16198586,-10.549896
201506,GNC,35,-.091487534,11.58665,12.04370076404384,25.402163,14.704055,2960,-7573,2959992427,-23737,26.515024,41.878078,26515066,598.91333,21.450563,.88031805,.30443421,.0070400727,-.064349294,.0244,21.042084,.85900003,.1602769,-.053314779,-2.0906014,GNC,2015m6,.88031805,.30443421,.0070400727,-.064349294,.0244,.1602769,-.053314779,-2.0906014
201403,GNC,35,.048568878,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.029752739,-.049951997,.054200001,20.919327,.73079997,.057890389,-.16160169,-10.524916,GNC,2014m3,.88852,.28597143,-.029752739,-.049951997,.054200001,.057890389,-.16160169,-10.524916
201711,GNC,35,-.10470694,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.0033380943,-.062861271,.076700002,21.129065,.88209999,.10174824,.25781038,12.139767,GNC,2017m11,.99800265,.30152291,.0033380943,-.062861271,.076700002,.10174824,.25781038,12.139767
201805,GNC,35,-.098979466,11.289245,11.49391592309865,22.802181,14.408781,-17661,-77827,-89622377827,-529902,18.550217,22.76338,1855044.5,419.9007,21.313786,1.0760548,.32726997,.0030489443,-.035700809,.039000001,21.13822,.77020001,.089205958,-.1940397,-6.689599,GNC,2018m5,1.0760548,.32726997,.0030489443,-.035700809,.039000001,.089205958,-.1940397,-6.689599
202005,GNC,35,.24858756,10.691195,11.024937075107,22.204134,13.794413,-31404,-29150,-3140429150,-717859,11.394842,15.909291,1139500.1,253.75742,20.578325,1.266134,.2975376,-.005949426,-.038809251,-.0145,20.566963,.72439998,.13224094,-.90683514,45.113121,GNC,2020m5,1.266134,.2975376,-.005949426,-.038809251,-.0145,.13224094,-.90683514,45.113121
201409,GNC,35,-.05630007,11.558768,12.08727784821554,25.374281,14.71377,1038,-9122,1037990878,-33170,25.140724,42.648769,25140766,589.62708,21.397932,.88852,.28597143,-.020849219,-.049951997,.054200001,20.919327,.73079997,.060767461,-.15914468,-10.364975,GNC,2014m9,.88852,.28597143,-.020849219,-.049951997,.054200001,.060767461,-.15914468,-10.364975
201004,GNC,35,-.07235001,10.844842,11.80380242831853,24.660355,14.108964,34311,18719,34311018719,724887,25.315374,66.047409,25315440,662.1781,21.085009,.89330912,.15542868,.015002919,-.058800608,.054200001,20.440619,.74379998,.14571565,.21663025,-18.556095,GNC,2010m4,.89330912,.15542868,.015002919,-.058800608,.054200001,.14571565,.21663025,-18.556095
200909,GNC,35,.15472202,9.7384949,11.65304386554574,23.554012,13.331268,,,,,9.5413208,64.727158,9541386,346.68112,20.581348,.79954004,.17841701,-.0034733247,-.02894987,.090999998,19.842546,.74370003,.096748181,.28253755,35.112968,GNC,2009m9,.79954004,.17841701,-.0034733247,-.02894987,.090999998,.096748181,.28253755,35.112968
202010,GNC,35,-.063492067,10.691195,11.024937075107,22.204134,13.794413,-31404,-29150,-3140429150,-717859,11.394842,15.909291,1139500.1,253.75742,20.578325,1.266134,.2975376,.013219225,-.038809251,-.0145,20.566963,.72439998,.36356011,-1.1322595,56.327682,GNC,2020m10,1.266134,.2975376,.013219225,-.038809251,-.0145,.36356011,-1.1322595,56.327682
201801,GNC,35,-.096444204,11.289245,11.49391592309865,22.802181,14.408781,-17661,-77827,-89622377827,-529902,18.550217,22.76338,1855044.5,419.9007,21.313786,1.0760548,.32726997,-.010275817,-.035700809,.039000001,21.13822,.77020001,.097110905,-.21003467,-7.2410245,GNC,2018m1,1.0760548,.32726997,-.010275817,-.035700809,.039000001,.097110905,-.21003467,-7.2410245
200910,GNC,35,-.088182166,9.7384949,11.65304386554574,23.554012,13.331268,,,,,9.5413208,64.727158,9541386,346.68112,20.581348,.79954004,.17841701,.021731157,-.02894987,.090999998,19.842546,.74370003,.092935063,.23362112,38.508751,GNC,2009m10,.79954004,.17841701,.021731157,-.02894987,.090999998,.092935063,.23362112,38.508751
