ticker_year_month,ticker,yearmonth,year,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
AEJ_2012_06,AEJ,201206,2012,6,.094527364,4.4699998,-3.0799999,1.26,3.9400001,.0084670391,.094527364,4.4699998,-3.0799999,1.26,3.9400001,.0084670391,AEJ,2012m6,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
AEJ_2012_07,AEJ,201207,2012,7,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.0054972018,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.0054972018,AEJ,2012m7,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
AEJ_2012_03,AEJ,201203,2012,3,.88444442,-2.1600001,.64999998,-.12,5.3699999,.0058166413,.25617579,-2.1600001,.64999998,-.12,5.3699999,.0058166413,AEJ,2012m3,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
AEJ_2012_01,AEJ,201201,2012,1,-.06666667,9.8599997,-2.27,.69,-5.3800001,.012009079,-.06666667,9.8599997,-2.27,.69,-5.3800001,.012009079,AEJ,2012m1,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
AEJ_2012_05,AEJ,201205,2012,5,-.088435374,-11.42,.63,3.6199999,4.7399998,-.010699783,-.088435374,-11.42,.63,3.6199999,4.7399998,-.010699783,AEJ,2012m5,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
AGL_2012_01,AGL,201201,2012,1,.018143795,9.8599997,-2.27,.69,-5.3800001,.012009079,.018143795,9.8599997,-2.27,.69,-5.3800001,.012009079,AGL,2012m1,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2021_05,AGL,202105,2021,5,-.090705484,1.75,-.43000001,1.1900001,-2.3599999,-.0010468852,-.090705484,1.75,-.43000001,1.1900001,-2.3599999,-.0010468852,AGL,2021m5,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2013_12,AGL,201312,2013,12,.0013279659,-.2,.86000001,-1.1900001,3.4100001,.00054030534,.0013279659,-.2,.86000001,-1.1900001,3.4100001,.00054030534,AGL,2013m12,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2019_03,AGL,201903,2019,3,.026402641,.75,-.16,1.27,3.79,-.00010883049,.026402641,.75,-.16,1.27,3.79,-.00010883049,AGL,2019m3,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2012_08,AGL,201208,2012,8,-.033760745,1.14,.75,.23,1.99,-.019188762,-.033760745,1.14,.75,.23,1.99,-.019188762,AGL,2012m8,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2015_03,AGL,201503,2015,3,.0099667776,-.82999998,.56,1.08,6.4499998,.0057475138,.0099667776,-.82999998,.56,1.08,6.4499998,.0057475138,AGL,2015m3,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2016_07,AGL,201607,2016,7,.066874027,5.8699999,-3.8299999,1.9400001,3.4200001,.0019875504,.066874027,5.8699999,-3.8299999,1.9400001,3.4200001,.0019875504,AGL,2016m7,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2017_06,AGL,201706,2017,6,-.032258064,1.91,-1.33,-.92000002,.85000002,-.0023873022,-.032258064,1.91,-1.33,-.92000002,.85000002,-.0023873022,AGL,2017m6,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2014_05,AGL,201405,2014,5,-.023459576,1.75,-.54000002,1.59,1.42,-.0013338687,-.023459576,1.75,-.54000002,1.59,1.42,-.0013338687,AGL,2014m5,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2011_11,AGL,201111,2011,11,-.0097240005,-6.5300002,.97000003,-1.0700001,5.4000001,-.013968638,-.0097240005,-6.5300002,.97000003,-1.0700001,5.4000001,-.013968638,AGL,2011m11,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2011_08,AGL,201108,2011,8,.090907708,-6.6700001,-2.1600001,-1.88,1,-.0088720489,.090907708,-6.6700001,-2.1600001,-1.88,1,-.0088720489,AGL,2011m8,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2019_04,AGL,201904,2019,4,.021129996,1.61,-.46000001,-2.3699999,-.30000001,-.00016208598,.021129996,1.61,-.46000001,-2.3699999,-.30000001,-.00016208598,AGL,2019m4,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2021_03,AGL,202103,2021,3,.029882604,1.14,-2.29,4.1100001,-3.8399999,.0078230193,.029882604,1.14,-2.29,4.1100001,-3.8399999,.0078230193,AGL,2021m3,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2018_06,AGL,201806,2018,6,.017194571,-3,-1.29,-.57999998,-1.38,.0023234093,.017194571,-3,-1.29,-.57999998,-1.38,.0023234093,AGL,2018m6,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2014_02,AGL,201402,2014,2,.029605422,5.4899998,-1.71,-1.0599999,1.9,-.0031039494,.029605422,5.4899998,-1.71,-1.0599999,1.9,-.0031039494,AGL,2014m2,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2017_02,AGL,201702,2017,2,.067256637,2.23,-1.46,2.6199999,-1.92,.010643309,.067256637,2.23,-1.46,2.6199999,-1.92,.010643309,AGL,2017m2,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2019_10,AGL,201910,2019,10,.032359082,2.8099999,-2.3900001,-.31,1.46,-.00055415282,.032359082,2.8099999,-2.3900001,-.31,1.46,-.00055415282,AGL,2019m10,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2013_11,AGL,201311,2013,11,-.040282652,-2.21,-.36000001,1.75,5.1999998,.0035621733,-.040282652,-2.21,-.36000001,1.75,5.1999998,.0035621733,AGL,2013m11,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2012_07,AGL,201207,2012,7,.062969424,4.7600002,-3.5899999,1.48,3.9100001,-.0054972018,.062969424,4.7600002,-3.5899999,1.48,3.9100001,-.0054972018,AGL,2012m7,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2018_12,AGL,201812,2018,12,.095162146,-2.5999999,-2.3199999,1.17,.99000001,-.0045236256,.095162146,-2.5999999,-2.3199999,1.17,.99000001,-.0045236256,AGL,2018m12,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
AGL_2016_11,AGL,201611,2016,11,.093847759,-.28999999,-1.74,.94,-4.4099998,.0029681709,.093847759,-.28999999,-1.74,.94,-4.4099998,.0029681709,AGL,2016m11,115,.1113476712014148,.0705838029079017,.0001101556447128,-.0068710926164005,-.0003161272818398,-.0008943606811925,.9564499630370777,-.0042198354191437
