yearmonth,ticker,ln_marketcap,bm,leverage,investa,logppe,ppea,roe
200009,ABC,19.059179517497427,2.3353432627659085,0.30020631466104786,-0.050871696770586415,20.048135376173263,0.5880891981683509,0.1961
200010,ABC,19.059179517497427,2.3353432627659085,0.30020631466104786,-0.050871696770586415,20.048135376173263,0.5880891981683509,0.1961
200011,ABC,19.059179517497427,2.3353432627659085,0.30020631466104786,-0.050871696770586415,20.048135376173263,0.5880891981683509,0.1961
200012,ABC,19.059179517497427,2.3353432627659085,0.30020631466104786,-0.050871696770586415,20.048135376173263,0.5880891981683509,0.1961
200101,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200102,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200103,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200104,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200105,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200106,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200107,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200108,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200109,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200110,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200111,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200112,ABC,19.688421677740397,1.2779829182554339,0.2677230322066476,-0.0263677277202194,20.051238063406394,0.5985092119450565,0.0678
200201,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200202,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200203,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200204,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200205,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200206,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200207,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200208,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200209,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200210,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200211,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200212,ABC,20.266646837665196,0.8300790130934477,0.21814381923136927,-0.02779980758229757,20.14576073516271,0.6081276977481929,0.0969
200301,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200302,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200303,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200304,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200305,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200306,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200307,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200308,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200309,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200310,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200311,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200312,ABC,20.515985189975087,0.7082111372520297,0.23819450623482605,-0.059358203540939236,20.245333256482446,0.6062873329337465,0.102
200401,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200402,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200403,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200404,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200405,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200406,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200407,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200408,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200409,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200410,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200411,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200412,ABC,20.64114833292909,0.6739116966728615,0.2096125948528565,-0.0485100807017442,20.232172576570242,0.5922292514064014,0.1106
200501,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200502,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200503,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200504,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200505,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200506,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200507,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200508,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200509,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200510,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200511,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200512,ABC,20.852997197950152,0.556840998029131,0.22405701156309435,-0.09155913719744246,20.31622799273693,0.5932337983882612,0.1404
200601,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200602,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200603,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200604,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200605,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200606,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200607,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200608,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200609,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200610,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200611,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200612,ABC,21.1477967381708,0.44150166428335896,0.2137567038392781,-0.0694006980505661,20.35827066139196,0.5909593938878012,0.1501
200701,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200702,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200703,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200704,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200705,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200706,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200707,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200708,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200709,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200710,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200711,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200712,ABC,21.359649532638752,0.3534545006567611,0.276491001533371,-0.06545073036881607,20.425533428641128,0.5992252441288032,0.1712999999999999
200801,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200802,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200803,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200804,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200805,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200806,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200807,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200808,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200809,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200810,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200811,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200812,ABC,20.871880588359016,0.6049683800735494,0.30255504012959283,-0.04123407701936529,20.502494469777258,0.5904572564612326,0.1728
200901,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200902,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200903,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200904,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200905,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200906,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200907,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200908,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200909,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200910,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200911,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
200912,ABC,21.279389057247418,0.5143647487763219,0.14826568265682658,-0.03180811808118081,20.467469953356954,0.5714391143911439,0.1377
201001,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201002,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201003,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201004,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201005,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201006,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201007,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201008,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201009,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201010,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201011,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201012,ABC,21.46326715306697,0.44576694458787625,0.11352203618890307,-0.038816727982581276,20.449618153458434,0.5710638936857121,0.1626999999999999
201101,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201102,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201103,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201104,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201105,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201106,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201107,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201108,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201109,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201110,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201111,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201112,ABC,21.33240233623192,0.5204903666029707,0.17691992906833992,-0.06226981312235711,20.56192268653765,0.5804119492565817,0.1555
201201,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201202,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201203,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201204,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201205,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201206,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201207,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201208,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201209,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201210,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201211,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201212,ABC,21.41072133183039,0.5069270740987222,0.1975010824519082,-0.07459640007422527,20.619459668220824,0.5575555143192924,0.1534
201301,ABC,21.574756059216615,0.453153372073249,0.15859704964191712,-0.04094999081838771,20.606394885214996,0.5445920303605313,0.1427
201302,ABC,21.574756059216615,0.453153372073249,0.15859704964191712,-0.04094999081838771,20.606394885214996,0.5445920303605313,0.1427
201303,ABC,21.574756059216615,0.453153372073249,0.15859704964191712,-0.04094999081838771,20.606394885214996,0.5445920303605313,0.1427
201304,ABC,21.574756059216615,0.453153372073249,0.15859704964191712,-0.04094999081838771,20.606394885214996,0.5445920303605313,0.1427
