ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AEC,Ammtec Limited,Annual Balance Sheet - NCL Long-Term Debt,"230,270.00","323,279.00","309,337.00","432,507.00","376,931.00","538,232.00","679,650.00","2,148,961.00","8,325,432.00","11,048,631.00","3,845,003.00", , , , , , , , , , , , 
AED,AED Oil Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,0.00,"46,233,173.00","124,197,129.00","83,004,000.00",0.00,"18,303,000.00",0.00,0.00,0.00,0.00,0.00, , , , , , , 
AEE,Aura Energy Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,"694,216.00",0.00,--, 
AEF,Australian Ethical Investment Limited,Annual Balance Sheet - NCL Long-Term Debt, ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,112,000.00","834,000.00","47,000.00"
AEG,Absolute Equity Performance Fund Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,--
AEH,Aveo Healthcare Limited,Annual Balance Sheet - NCL Long-Term Debt,"16,213,191.00","14,587,116.00","12,529,647.00","8,314,000.00",0.00,"13,580,000.00","11,662,000.00","63,000.00","12,223,000.00","86,000.00","4,707,000.00","9,399,000.00","29,224,000.00","26,568,000.00", , , , , , , , , 
AEH1,Aerosonde Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--, , , , , , , , , , , , , , , , , , , , , 
AEI,Aeris Environmental Ltd,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"14,736.00","6,854.00",--,--,"55,604.00","40,431.00","120,850.00","2,500,000.00","2,500,000.00",0.00,"700,000.00","2,050,000.00",0.00,0.00,0.00,"1,200,000.00",0.00,"301,488.00","227,113.00", 
AEJ,Redbank Energy Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"1,229,522,000.00","3,268,562,000.00","271,502,000.00","2,901,662,000.00",--,0.00,0.00, , , , , , , , , 
AEK,Anatolia Energy Limited,Annual Balance Sheet - NCL Long-Term Debt,"9,230,000.00","8,388,241.00","3,714,416.00","2,907,078.00","5,247,422.00","11,343,366.00","7,164,448.00",--,--,--,--,--,--,--,--,--, , , , , , , 
AEN,Aeramentum Resources Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,--,--, , , , , , , , , , , , , , , , , 
AEN1,Australian Energy Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,--,--, , , , , , , , , , , , , , , , , 
AEO,Austereo Group Limited,Annual Balance Sheet - NCL Long-Term Debt,"216,379,000.00","175,789,000.00","163,484,000.00","159,005,000.00","152,328,000.00","183,219,000.00","188,392,000.00","232,705,000.00","208,000,000.00","220,100,000.00","209,100,000.00", , , , , , , , , , , , 
AER,Aeeris Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,0.00,0.00
AES,Advanced Energy Systems Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,268,472.00","101,000.00","1,337,000.00","1,495,000.00","1,533,000.00", , ,--,--,--,--,--,--,--, , , , , , , , , 
AET,Ausmelt Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , 
AEV,Avenira Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,516,600.00","7,215,150.00",0.00,"55,986.00","2,496,741.00", 
AEZ,APN European Retail Property Group,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,"415,676,000.00","586,140,000.00","598,625,000.00","92,928,000.00","75,207,000.00","56,298,000.00", , , , , , , , , , , 
AFA,ASF Group Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"229,000.00","127,000.00","23,000.00","18,000.00",--,--,--,--,--,--,"1,000,000.00",0.00,--,"220,000.00",--,--,"28,676,000.00","11,896,000.00","16,645,000.00","18,928,000.00","20,405,000.00", 
AFF,Australian Food & Fibre Limited,Annual Balance Sheet - NCL Long-Term Debt,"700,000.00","19,087,000.00","17,481,000.00","33,803,000.00", , , , , , , , , , , , , , , , , , , 
AFG,Australian Finance Group Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
AFG1,Allco Finance Group Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,"114,871,327.00",0.00,"78,606,000.00","339,711,209.00","630,000,000.00","5,921,839,000.00","2,079,565,000.00", , , , , , , , , , , , , , 
AFI,Australian Foundation Investment Company Limited,Annual Balance Sheet - NCL Long-Term Debt,"185,288,000.00",0.00,0.00,0.00,0.00,"681,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"218,649,000.00","219,544,000.00","203,779,000.00","202,252,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
AFJ,Affinity Education Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,--,"22,038,000.00", , , , , , , , 
AFL,AF Legal Group Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , ,--,--,--,--,--,--,--,0.00,"520,000.00","8,918,000.00",0.00,0.00,0.00,--,--,--,0.00,"395,215.00","179,160.00","1,142,000.00"
AFP,AFT Pharmaceuticals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,"20,865,765.00","21,393,607.00","28,793,913.00",--,"43,575,119.00","33,454,512.00","33,428,757.00"
AFQ,African Petroleum Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,"129,297.00",--, , , , , , , , , , , , , 
AFT,AFT Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,735,685.00","1,281,844.00",--,--,--,"1,000,000.00",--,--,"36,497.00","19,875.00","1,603.00",0.00,"300,000.00","1,299,940.00","2,440,690.00","905,640.00",0.00,0.00,--,--, , , 
AFU,Australian Emerging Growth Fund (The),Annual Balance Sheet - NCL Long-Term Debt,--,--, , , , , , , , , , , , , , , , , , , , , 
AFW,Applyflow Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--,0.00,"122,395.00",0.00
AFY,Afterpay Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,--,0.00, , , , , , 
AGB,Atlantic Gold Corporation,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,--, , , , , , , , , 
AGC,Australian Gold and Copper Ltd,Annual Balance Sheet - NCL Long-Term Debt,"57,368.00","15,892.00","7,938.00",--,0.00,0.00,"938,000.00", , , , , , , , , , , , , ,--,--, 
AGC1,Agincourt Resources Limited,Annual Balance Sheet - NCL Long-Term Debt,"57,368.00","15,892.00","7,938.00",--,0.00,0.00,"938,000.00", , , , , , , , , , , , , , , , 
AGD,Austral Gold Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"404,688.00","1,883,034.00","320,000.00",--,--,"515,053.00","240,174.00",--,"49,818,669.00","57,352,048.00","60,893,911.00","54,274,278.00","998,065.00","2,788,658.00","15,144,305.00","13,495,324.00","11,959,748.00","6,052,973.00","3,111,907.00", 
AGE,Alligator Energy Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
AGF,AMP Capital China Growth Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--, , , , , , , 
AGG,AngloGold Ashanti Limited,Annual Balance Sheet - NCL Long-Term Debt,"1,310,469,314.00","685,468,076.00","1,487,107,029.00","2,152,000,000.00","1,658,712,756.00","2,325,201,035.00","1,798,306,584.00","1,738,883,847.00","1,255,773,672.00","729,178,280.00","2,527,796,910.00","2,418,274,911.00","2,623,266,563.00","4,060,125,167.00","4,264,813,460.00", , ,"2,858,974,358.00","2,707,565,882.00","2,033,970,882.00","2,473,383,536.00","2,731,532,524.00", 
AGH,Althea Group Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , ,"63,000.00","81,000.00","38,000.00",0.00,"32,821.00",0.00,--,--,--,--,--, ,--, , ,--,--,"2,543,000.00","3,995,000.00", 
AGH1,Australian Growth Properties Limited,Annual Balance Sheet - NCL Long-Term Debt,"215,736,000.00","150,809,000.00","157,691,000.00", , , , , , , , , , , , , , , , , , , , 
AGI,Ainsworth Game Technology Limited,Annual Balance Sheet - NCL Long-Term Debt,"303,095.00",0.00,0.00,"8,463,000.00","15,280,000.00","49,441,000.00","51,565,000.00","61,132,000.00","51,324,000.00","50,432,000.00","54,242,000.00","46,991,000.00","516,000.00","421,000.00","116,000.00","9,250,000.00","67,777,000.00","65,512,000.00","71,721,000.00","42,778,000.00","15,094,000.00","50,772,000.00","11,905,000.00"
AGJ,Agricultural Land Trust,Annual Balance Sheet - NCL Long-Term Debt, , , ,"20,640,983.00","50,313,000.00","38,450,000.00","48,455,000.00",0.00,"62,004,000.00","73,719,000.00",--,"71,688,000.00",--,--,"10,000,000.00","10,000,000.00",--,"19,910,000.00","40,550,000.00",--,"11,627,000.00","1,046,000.00", 
AGL,AGL Energy Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,"1,342,200,000.00","2,041,400,000.00","2,101,700,000.00","1,120,200,000.00","900,800,000.00","284,500,000.00","3,696,000,000.00","3,063,600,000.00","3,669,000,000.00","3,439,000,000.00","3,086,000,000.00","3,173,000,000.00","2,822,000,000.00","2,748,000,000.00","3,070,000,000.00","2,880,000,000.00","2,523,000,000.00"
AGL1,Australian Gas Light Company (The),Annual Balance Sheet - NCL Long-Term Debt,"1,850,700,000.00","1,577,900,000.00","1,979,200,000.00","1,761,000,000.00","1,643,600,000.00","1,406,900,000.00","1,681,800,000.00", , , , , , , , , , , , , , , , 
AGM,Australian Governance and Ethical Index Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--, , 
AGM1,Allegiance Mining NL,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,"1,500,000.00","4,301,989.00","4,362,640.00","22,145,828.00", , , , , , , , , , , , , , , 
AGN,Argenica Therapeutics Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--, , , , , , , , , , , ,--,--,--
AGN2,Australian Gemstone House Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--, , , , , , , , , , , , , , 
AGO,Atlas Iron Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,--,--,--,0.00,0.00,0.00,0.00,0.00,"274,770,000.00","271,105,000.00","335,939,000.00","185,716,000.00","101,978,000.00","83,428,000.00", , , , 
AGP,Anglo Pacific Group Plc,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , 
AGR,Aguia Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AGS,Alliance Resources Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"106,000.00","87,000.00", 
AGU,Aurium Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--,--,--, , , , , , , , , , 
AGVT,BetaShares Australian Government Bond ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
AGX1,Antipodes Global Shares (Quoted Managed Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--,--, 
AGY,Argosy Minerals Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,"449,724.00","314,597.00",--,--,--,"124,954.00","83,701.00","57,038.00","6,640.00", 
AGZ,A.G.D. Mining Limited,Annual Balance Sheet - NCL Long-Term Debt,"561,574.00","679,818.00",0.00,0.00,"65,167.00","57,015.00", , , , , , , , , , , , , , , , , 
AHA1,Ashanti Goldfields Company Limited,Annual Balance Sheet - NCL Long-Term Debt,"647,111,913.00","689,189,189.00", , , , , , , , , , , , , , , , , , , , , 
AHC,Austco Healthcare Limited,Annual Balance Sheet - NCL Long-Term Debt,"3,728,821.00","3,447,109.00","3,462,808.00","5,243,014.00","7,010,244.00","296,000.00","426,000.00","228,000.00","203,000.00","3,305,000.00","359,000.00",0.00,0.00,"21,000.00","21,000.00","13,000.00",0.00,"22,000.00","14,000.00",0.00,"565,000.00","615,000.00","420,000.00"
AHC1,AHC Limited,Annual Balance Sheet - NCL Long-Term Debt,"3,728,821.00","3,447,109.00","3,462,808.00","5,243,014.00","7,010,244.00","12,228,790.00","13,034,120.00","14,108,521.00","18,070,707.00","18,586,980.00","17,167,498.00","23,113,145.00","31,657,189.00","34,070,339.00", , , , , , , , , 
AHF,Australian Dairy Nutritionals Group,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,0.00,0.00,0.00,--,--,--,--,--,--,"6,407,942.00","10,380,373.00","10,418,278.00","300,976.00","12,431,039.00","524,132.00","309,468.00", 
AHF1,Australian Healthcare Investment Fund,Annual Balance Sheet - NCL Long-Term Debt,--,--, , , , , , , , , , , , , , , , , , , , , 
AHG,Automotive Holdings Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,"31,545,734.00", ,"25,266,000.00","69,172,000.00","77,948,000.00","86,636,000.00","98,283,000.00","106,868,000.00","139,000,000.00","175,588,000.00","192,113,000.00","266,466,000.00","334,251,000.00","314,657,000.00","317,439,000.00","215,061,000.00", , , 
AHG2,Advance Healthcare Group Limited,Annual Balance Sheet - NCL Long-Term Debt,"61,351.00","46,000.00","22,000.00","485,000.00","19,000.00","39,000.00","9,776,000.00",0.00, , , , , , , , , , , , , , , 
AHI,Advanced Human Imaging Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"780,616,000.00","54,878,000.00", , , , , , ,--,--,--,"480,915.00",--,"460,455.00","51,212.00", 
AHI2,Allco HIT Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"780,616,000.00","54,878,000.00", , , , , , , , , , , , , , 
AHJ,Air Change International Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,--,"7,750,000.00","8,469,389.00",--,--,--,"153,667.00","73,160.00","11,865.00",0.00,0.00,0.00, , , , , , , 
AHK,Ark Mines Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,--,--,--,0.00,0.00,"750,000.00","750,000.00","750,000.00","750,000.00",--,--, 
AHL,Adrad Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"15,868.00","12,550.00","8,908.00",0.00,0.00, ,"23,024.00","2,100,000.00","2,100,000.00","231,287.00","436,816.00","391,991.00", ,--,--,"91,570.00",0.00,0.00,0.00,"167,149.00", , 
AHN,Athena Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"28,829.00","12,838.00",--,--,--,--,--,--,--,--,--,--,--,--,0.00, 
AHO,Australian Hotel Fund,Annual Balance Sheet - NCL Long-Term Debt,"40,971,000.00","41,642,000.00","41,561,581.00","29,009,906.00","29,000,000.00","29,000,000.00","28,981,317.00","8,487,534.00", , , , , , , , , , , , , , , 
AHQ,Allegiance Coal Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,"2,542,000.00","2,647,995.00",--,--,--,--,"583,222.00","619,378.00","655,533.00",--,"27,324,748.00", 
AHR,Anchor Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--,--,"2,150,661.00","4,260,576.00","8,242,945.00","10,007,097.00","12,031,543.00","14,282,759.00","16,492,074.00", , , , 
AHU,Allco Hybrid Investment Trust,Annual Balance Sheet - NCL Long-Term Debt, , , , ,"128,700,000.00",--,--,--,--, , , , , , , , , , , , , , 
AHX,Apiam Animal Health Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,"12,823,000.00","11,864,000.00","21,608,000.00","23,336,000.00","23,035,000.00","45,018,000.00","49,313,000.00","56,918,000.00"
AHX1,Australian Hospital Care Limited ,Annual Balance Sheet - NCL Long-Term Debt,"170,127,000.00", , , , , , , , , , , , , , , , , , , , , , 
AHY,Asaleo Care Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"315,000,000.00","269,646,000.00","294,591,000.00","323,686,000.00","307,517,000.00","325,723,000.00","187,438,000.00","162,167,000.00", , 
AIA,Auckland International Airport Limited,Annual Balance Sheet - NCL Long-Term Debt,"186,613,798.00","255,061,374.00","302,401,935.00","174,611,489.00","341,841,385.00","368,036,123.00","494,914,877.00","540,068,027.00","588,252,042.00","646,690,537.00","719,221,644.00","503,852,389.00","725,808,472.00","851,011,709.00","1,047,136,883.00","1,332,477,421.00","1,420,535,799.00","1,557,714,285.00","1,736,677,978.00","1,671,382,144.00","1,704,568,812.00","1,091,484,411.00","866,702,741.00"
AIB,Aurora Global Income Trust,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--, 
AIE,Autodom Limited,Annual Balance Sheet - NCL Long-Term Debt,"21,442,691.00","27,550,735.00","8,452,508.00","5,837,184.00","3,969,132.00","2,551,205.00","131,258.00",0.00,0.00,"1,500,000.00",0.00,"778,260.00","1,000,000.00", , , , , , , , , , 
AIG,Aircruising Australia Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,656.00","11,801.00",0.00,"112,132.00","105,100.00","64,147.00","41,349.00",0.00,"62,108.00","161,985.00","55,711.00","637,566.00","2,230,877.00", , , , , , , , , , 
AIH,Alinta Infrastructure Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,"1,153,911,000.00", , , , , , , , , , , , , , , , , 
AII,Almonty Industries Inc,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,"24,664.00","11,572.00","37,249.00","26,475.00","24,286.00", , , , , , , , , , ,"60,990,018.00","52,106,003.00", 
AII2,Abra Mining Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,"24,664.00","11,572.00","37,249.00","26,475.00","24,286.00", , , , , , , , , , , , , 
AIM,Ai-Media Technologies Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,"2,000,000.00", ,"259,198.00","331,811.00"
AIO,Asciano Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,"4,658,200,000.00","2,250,000,000.00","2,750,000,000.00","2,358,400,000.00","2,858,200,000.00","3,070,900,000.00","3,370,000,000.00","3,426,500,000.00","3,723,600,000.00", , , , , , 
AIP,AMP Industrial Trust,Annual Balance Sheet - NCL Long-Term Debt,"84,000,000.00","46,000,000.00","122,000,000.00","137,000,000.00", , , , , , , , , , , , , , , , , , , 
AIQ,Alternative Investment Trust,Annual Balance Sheet - NCL Long-Term Debt, , , , ,0.00,--,--,"39,800,000.00",0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--,--,--, 
AIR,Astivita Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,"1,513,000.00","962,000.00",0.00,0.00,0.00,"3,108,000.00","2,023,000.00","2,923,000.00","2,065,000.00","3,006,000.00","369,000.00","3,044,000.00","1,511,000.00", 
AIS,Aeris Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,"5,400,000.00","12,307,000.00","82,683,000.00","57,627,000.00","4,255,000.00","2,717,000.00","83,828,000.00","114,034,000.00","75,365,000.00","7,474,000.00","52,539,000.00","29,521,000.00","9,618,000.00"
AIV,Activex Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,--,--,0.00,0.00,0.00,0.00,"2,500,000.00",--,--,--,--,--,"2,768,197.00",--, 
AIY,Authorised Investment Fund Limited,Annual Balance Sheet - NCL Long-Term Debt,--,0.00,0.00,"30,000.00","30,000.00",0.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AIZ,Air New Zealand Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,078,884,164.00","2,551,901,004.00","962,537,584.00","856,200,453.00","807,491,340.00","741,725,497.00","915,371,329.00","1,151,020,408.00","925,529,383.00","890,730,608.00","731,231,719.00","851,540,183.00","1,203,507,947.00","1,238,311,852.00","1,433,881,609.00","1,831,946,166.00","2,004,957,574.00","2,092,380,952.00","2,112,262,679.00","2,188,874,020.00","2,978,604,129.00","2,234,527,687.00","2,505,411,255.00"
AJA,Astro Japan Property Group,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,"253,807,000.00","523,218,000.00","625,316,000.00","924,598,000.00","889,439,000.00","881,089,000.00","714,798,000.00","509,233,000.00","513,737,000.00",0.00,0.00,0.00,0.00, , , , , 
AJD,Asia Pacific Data Centre Group,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"770,000.00","24,705,000.00","24,772,000.00","24,838,000.00","24,905,000.00",--, , , , 
AJJ,Asian American Medical Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"27,913.00",0.00,0.00,0.00,"97,587.00","60,941.00","25,945.00",--,--,--,--,0.00,0.00,"1,361,545.00","1,074,585.00", 
AJL,AJ Lucas Group Limited,Annual Balance Sheet - NCL Long-Term Debt,"847,700.00","2,572,526.00","3,597,000.00","2,049,000.00","2,599,000.00","13,568,000.00","16,802,000.00","37,181,000.00","51,036,000.00","45,495,000.00","34,834,000.00","12,718,000.00","41,881,000.00","5,948,000.00","62,329,000.00","74,937,000.00","70,984,000.00","106,149,000.00","67,651,000.00","52,536,000.00","77,865,000.00","75,422,000.00","55,574,000.00"
AJO,Armstrong Jones Office Fund,Annual Balance Sheet - NCL Long-Term Debt, , ,"282,005,000.00", , ,"258,000,000.00", , , , , , , , , , , , , , , , , 
