ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AEJ,Redbank Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"40,399,000.00","592,276,000.00","2,956,270,000.00","20,621,000.00","219,559,000.00","206,270,000.00","192,746,000.00", , , , , , , , , 
AEK,Anatolia Energy Limited,Annual Balance Sheet - CL Short-Term Debt,"132,000.00","2,443,042.00","1,827,859.00","331,954.00","3,282,911.00","1,619,596.00","2,590,672.00","1,011,043.00",0.00,"810,885.00","259,235.00",578.00,0.00,0.00,0.00,"970,009.00", , , , , , , 
AEN,Aeramentum Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"216,145.00","47,118.00","1,058,016.00","1,017,785.00","408,000.00","2,000,000.00", , , , , , , , , , , , , , , , , 
AEN1,Australian Energy Limited,Annual Balance Sheet - CL Short-Term Debt,"216,145.00","47,118.00","1,058,016.00","1,017,785.00","408,000.00","2,000,000.00", , , , , , , , , , , , , , , , , 
AEO,Austereo Group Limited,Annual Balance Sheet - CL Short-Term Debt,"1,706,000.00","1,270,000.00","868,000.00","3,991,000.00","3,831,000.00","43,000.00","370,000.00",0.00,0.00,0.00,0.00, , , , , , , , , , , , 
AER,Aeeris Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,"2,197.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AES,Advanced Energy Systems Limited,Annual Balance Sheet - CL Short-Term Debt,"169,121.00","27,000.00","243,000.00","919,000.00","1,806,000.00", , ,--,0.00,0.00,0.00,0.00,"22,913.00","232,718.00", , , , , , , , , 
AET,Ausmelt Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , 
AEV,Avenira Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,987,997.00","804,442.00","1,317,984.00","35,816.00","38,148.00", 
AEZ,APN European Retail Property Group,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,--,--,--,--,--, , , , , , , , , , , 
AFA,ASF Group Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AFF,Australian Food & Fibre Limited,Annual Balance Sheet - CL Short-Term Debt,"860,000.00","15,957,000.00","1,928,000.00","11,728,000.00", , , , , , , , , , , , , , , , , , , 
AFG,Australian Finance Group Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
AFG1,Allco Finance Group Limited,Annual Balance Sheet - CL Short-Term Debt,--,0.00,0.00,0.00,0.00,0.00,0.00,"193,463,000.00","2,400,875,000.00", , , , , , , , , , , , , , 
AFI,Australian Foundation Investment Company Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AFJ,Affinity Education Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,"297,000.00","681,000.00", , , , , , , , 
AFL,AF Legal Group Ltd,Annual Balance Sheet - CL Short-Term Debt, , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,"15,188,000.00","11,732,000.00","13,465,000.00","18,670,000.00","26,725,000.00","18,646,880.00",0.00,0.00,0.00,"281,578.00","396,630.00","877,403.00","492,000.00"
AFP,AFT Pharmaceuticals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,0.00,"39,982,761.00","2,443,209.00","5,301,569.00","4,221,581.00"
AFQ,African Petroleum Corporation Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,"29,257.00",0.00, , , , , , , , , , , , , 
AFT,AFT Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,"669,393.00","462,853.00","102,555.00",0.00,"594,616.00","1,482,785.00","200,000.00",0.00,0.00,"16,622.00","18,272.00","1,603.00",0.00,0.00,0.00,0.00,0.00,"81,987.00",0.00,"72,192.00", , , 
AFU,Australian Emerging Growth Fund (The),Annual Balance Sheet - CL Short-Term Debt,--,--, , , , , , , , , , , , , , , , , , , , , 
AFW,Applyflow Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,"236,527.00",0.00,0.00,0.00,0.00,"150,664.00",0.00
AFY,Afterpay Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,0.00,0.00, , , , , , 
AGB,Atlantic Gold Corporation,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,0.00, , , , , , , , , 
AGC,Australian Gold and Copper Ltd,Annual Balance Sheet - CL Short-Term Debt,"24,617.00","7,140.00","7,920.00","7,938.00","2,000,000.00",0.00,"5,903,000.00", , , , , , , , , , , , , ,--,0.00, 
AGC1,Agincourt Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"24,617.00","7,140.00","7,920.00","7,938.00","2,000,000.00",0.00,"5,903,000.00", , , , , , , , , , , , , , , , 
AGD,Austral Gold Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,"240,000.00",0.00,"250,000.00","313,743.00","5,775,638.00","22,561,292.00","181,680.00","721,988.00","1,882,429.00","2,271,375.00","2,119,102.00","2,530,892.00","14,144,565.00","12,674,978.00","12,916,071.00","4,850,688.00","11,380,926.00", 
AGE,Alligator Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
AGF,AMP Capital China Growth Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,--,--,--,--,--,--,--,--,--, , , , , , , 
AGG,AngloGold Ashanti Limited,Annual Balance Sheet - CL Short-Term Debt,"776,173,285.00","2,050,528,789.00","148,357,470.00","468,000,000.00","411,453,630.00","256,235,518.00","74,560,849.00","384,528,130.00","1,534,353,348.00","1,423,793,065.00","132,834,792.00","31,508,467.00","827,234,206.00","310,683,951.00","271,884,906.00", , ,"48,717,948.00","196,939,642.00","1,111,904,082.00","232,407,166.00","154,355,016.00", 
AGH,Althea Group Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,--,--,--,--,--,--,--,--,--,--,--, ,--, , ,0.00,0.00,"178,000.00","54,000.00", 
AGH1,Australian Growth Properties Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--, , , , , , , , , , , , , , , , , , , , 
AGI,Ainsworth Game Technology Limited,Annual Balance Sheet - CL Short-Term Debt,"167,018.00",0.00,0.00,"60,000.00","1,702,000.00","193,000.00","5,085,000.00","688,000.00","1,105,000.00","3,311,000.00","6,162,000.00","13,726,000.00","911,000.00","533,000.00","347,000.00","175,000.00","118,000.00","178,000.00","239,000.00","12,661,000.00","45,341,000.00","1,876,000.00","2,087,000.00"
AGJ,Agricultural Land Trust,Annual Balance Sheet - CL Short-Term Debt, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AGL,AGL Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,"3,200,000.00","406,300,000.00",0.00,0.00,0.00,"886,700,000.00","616,000,000.00","45,400,000.00","45,000,000.00","443,000,000.00","22,000,000.00","173,000,000.00","19,000,000.00","102,000,000.00","38,000,000.00","305,000,000.00","355,000,000.00"
AGL1,Australian Gas Light Company (The),Annual Balance Sheet - CL Short-Term Debt,"200,100,000.00","1,104,200,000.00","521,600,000.00","289,100,000.00","546,100,000.00","236,400,000.00","2,233,000,000.00", , , , , , , , , , , , , , , , 
AGM,Australian Governance and Ethical Index Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--, , 
AGM1,Allegiance Mining NL,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,"4,721,015.00",0.00, , , , , , , , , , , , , , , 
AGN,Argenica Therapeutics Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00, , , , , , , , , , , ,0.00,0.00,0.00
AGN2,Australian Gemstone House Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00, , , , , , , , , , , , , , 
AGO,Atlas Iron Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"21,097,000.00","12,668,000.00","17,251,000.00","3,581,000.00","6,232,000.00","2,775,000.00","2,939,000.00", , , , 
AGP,Anglo Pacific Group Plc,Annual Balance Sheet - CL Short-Term Debt,"2,296,096.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , 
AGR,Aguia Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000,000.00","213,949.00",0.00,0.00,0.00,0.00,0.00, 
AGS,Alliance Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"20,782.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,000.00","19,000.00", 
AGU,Aurium Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , 
AGVT,BetaShares Australian Government Bond ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
AGX1,Antipodes Global Shares (Quoted Managed Fund),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--,--, 
AGY,Argosy Minerals Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"100,000.00","350,597.00",0.00,0.00,"34,460.00","41,253.00","49,032.00","50,390.00", 
AGZ,A.G.D. Mining Limited,Annual Balance Sheet - CL Short-Term Debt,"6,674.00","16,457.00","13,944.00","854,894.00","615,393.00","15,986.00", , , , , , , , , , , , , , , , , 
AHA1,Ashanti Goldfields Company Limited,Annual Balance Sheet - CL Short-Term Debt,"12,996,389.00","70,701,135.00", , , , , , , , , , , , , , , , , , , , , 
AHC,Austco Healthcare Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"1,308,000.00","1,331,000.00","2,024,000.00","1,128,000.00","641,000.00","277,000.00","327,000.00","538,000.00","559,000.00"
AHC1,AHC Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , 
AHF,Australian Dairy Nutritionals Group,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,"360,753.00",0.00,"38,780.00",--,0.00,0.00,0.00,0.00,"6,652.00","349,086.00","2,899,193.00","184,083.00","10,177,445.00","264,363.00","12,389,176.00","6,180,585.00", 
AHF1,Australian Healthcare Investment Fund,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00, , , , , , , , , , , , , , , , , , , , , 
AHG,Automotive Holdings Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,"171,253,282.00", ,"228,625,000.00","424,358,000.00","414,651,000.00","303,375,000.00","358,825,000.00","369,258,000.00","514,992,000.00","593,218,000.00","590,419,000.00","616,483,000.00","759,873,000.00","827,830,000.00","1,028,661,000.00","958,462,000.00", , , 
AHG2,Advance Healthcare Group Limited,Annual Balance Sheet - CL Short-Term Debt,"6,056,552.00","5,801,000.00","4,293,000.00","10,695,000.00","9,382,000.00","13,700,000.00","10,506,000.00","11,600,000.00", , , , , , , , , , , , , , , 
AHI,Advanced Human Imaging Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--, , , , , , ,0.00,0.00,0.00,0.00,"1,496,959.00","933,144.00","2,265,055.00", 
AHI2,Allco HIT Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--, , , , , , , , , , , , , , 
AHJ,Air Change International Limited,Annual Balance Sheet - CL Short-Term Debt,--,0.00,0.00,0.00,0.00,0.00,0.00,"9,537,753.00","11,297,346.00",0.00,"60,545.00","79,920.00","61,295.00","11,865.00","8,446.00",0.00, , , , , , , 
AHK,Ark Mines Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,"196,428.00",0.00,0.00,0.00,0.00,"750,000.00","14,000.00", 
AHL,Adrad Holdings Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"3,020.00","3,317.00","1,403,642.00","538,966.00",0.00, ,"690,122.00","1,241,690.00",0.00,"2,134,032.00","107,313.00","508,957.00", ,"215,000.00",0.00,0.00,0.00,0.00,0.00,"139,068.00", , 
AHN,Athena Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"14,702.00","15,990.00","12,838.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"320,000.00","100,000.00","40,000.00", 
AHO,Australian Hotel Fund,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , , 
AHQ,Allegiance Coal Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,"2,905,064.00","3,090,484.00","2,020,022.00","1,994,631.00","104,895.00",0.00,"962,761.00","4,537,591.00","10,546,747.00", 
AHR,Anchor Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , 
AHU,Allco Hybrid Investment Trust,Annual Balance Sheet - CL Short-Term Debt, , , , ,--,--,--,--,--, , , , , , , , , , , , , , 
AHX,Apiam Animal Health Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,0.00,"4,148,000.00","4,102,000.00","3,930,000.00","3,707,000.00","6,083,000.00","5,729,000.00","6,472,000.00"
AHX1,Australian Hospital Care Limited ,Annual Balance Sheet - CL Short-Term Debt,"3,980,000.00", , , , , , , , , , , , , , , , , , , , , , 
AHY,Asaleo Care Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"9,297,000.00","10,913,000.00", , 
AIA,Auckland International Airport Limited,Annual Balance Sheet - CL Short-Term Debt,"4,945,909.00","1,144,587.00",0.00,"299,327,745.00","171,285,323.00","218,941,963.00","213,675,466.00","289,327,891.00","238,554,207.00","219,663,662.00","168,004,549.00","333,518,103.00","142,353,770.00","110,950,214.00","353,238,546.00","192,668,673.00","378,396,415.00","401,047,619.00","152,985,416.00","422,290,193.00","299,729,047.00","204,746,393.00","465,007,215.00"
AIB,Aurora Global Income Trust,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AIE,Autodom Limited,Annual Balance Sheet - CL Short-Term Debt,"8,978,431.00","5,979,343.00","3,580,086.00","6,455,678.00","3,997,686.00","2,083,187.00","2,782,854.00","131,257.00","12,100,464.00","12,824,300.00","12,380,808.00","11,409,648.00","6,712,559.00", , , , , , , , , , 
AIG,Aircruising Australia Limited,Annual Balance Sheet - CL Short-Term Debt,"788,383.00","409,770.00","11,802.00","673,495.00","66,724.00","40,770.00","43,157.00","30,426.00","47,992.00","2,181,162.00","2,173,324.00","2,207,958.00","1,133,228.00", , , , , , , , , , 
AIH,Alinta Infrastructure Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"328,497,000.00", , , , , , , , , , , , , , , , , 
AII,Almonty Industries Inc,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"14,124.00","14,406.00","30,464.00","37,346.00","49,484.00", , , , , , , , , , ,"3,628,030.00","20,227,149.00", 
AII2,Abra Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"14,124.00","14,406.00","30,464.00","37,346.00","49,484.00", , , , , , , , , , , , , 
AIM,Ai-Media Technologies Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , ,"1,400,000.00", ,"873,439.00","412,823.00"
AIO,Asciano Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,"154,090,000.00","2,695,941,000.00",0.00,"300,000,000.00",0.00,0.00,"600,000.00","519,500,000.00","600,000.00", , , , , , 
AIP,AMP Industrial Trust,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--, , , , , , , , , , , , , , , , , , , 
AIQ,Alternative Investment Trust,Annual Balance Sheet - CL Short-Term Debt, , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AIR,Astivita Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"147,000.00","59,000.00", 
AIS,Aeris Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"24,600,000.00","8,526,000.00","26,011,000.00","65,079,000.00","131,429,000.00","159,340,000.00","10,902,000.00","5,144,000.00","7,275,000.00","48,919,000.00","3,626,000.00","6,140,000.00","6,214,000.00"
AIV,Activex Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"735,288.00","1,574,767.00",0.00,"3,635,923.00", 
AIY,Authorised Investment Fund Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AIZ,Air New Zealand Limited,Annual Balance Sheet - CL Short-Term Debt,"1,141,486,443.00","937,502,789.00","239,171,418.00","95,170,246.00","96,107,566.00","83,432,657.00","286,207,747.00","105,215,419.00","125,307,320.00","138,397,167.00","142,183,945.00","117,347,332.00","122,934,774.00","133,939,853.00","176,563,516.00","224,012,750.00","442,368,195.00","301,904,761.00","395,304,044.00","293,442,936.00","490,516,677.00","845,044,206.00","532,106,782.00"
AJA,Astro Japan Property Group,Annual Balance Sheet - CL Short-Term Debt, , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , 
AJD,Asia Pacific Data Centre Group,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,--,--,--,--,--,--, , , , 
AJJ,Asian American Medical Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"8,112.00","42,588.00",0.00,0.00,"34,938.00","36,442.00","43,030.00","25,336.00",0.00,0.00,0.00,0.00,0.00,"645,998.00","358,724.00", 
AJL,AJ Lucas Group Limited,Annual Balance Sheet - CL Short-Term Debt,"4,522,677.00","8,197,294.00","2,986,000.00","3,509,000.00","6,007,000.00","6,309,000.00","6,989,000.00","10,706,000.00","19,996,000.00","123,070,000.00","66,474,000.00","99,745,000.00","91,171,000.00","88,921,000.00","864,000.00","3,927,000.00","34,743,000.00","1,126,000.00","17,185,000.00","67,164,000.00","36,693,000.00","31,969,000.00","54,549,000.00"
AJO,Armstrong Jones Office Fund,Annual Balance Sheet - CL Short-Term Debt, , ,--, , ,--, , , , , , , , , , , , , , , , , 
AJQ,Armour Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,"12,872,618.00","2,887,515.00","1,612,821.00","1,241,506.00","11,903,824.00","13,989,000.00", 
AJR1,Armstrong Jones Retail Fund ,Annual Balance Sheet - CL Short-Term Debt,--, , , , , , , , , , , , , , , , , , , , , , 
AJX,Alexium International Group Limited,Annual Balance Sheet - CL Short-Term Debt,"5,534,000.00","8,790,000.00","10,213,000.00","31,608,000.00","23,846,000.00","19,987,000.00","115,630,000.00", ,0.00,0.00,0.00,0.00,0.00,0.00,"636,181.00",0.00,0.00,"5,854,376.00","329,680.00","243,795.00","199,261.00","108,035.00","430,946.00"
