ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GSW,GetSwift Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , ,--,"428,171.00","849,000.00","7,483,000.00","27,213,311.00", , 
GSZ,Global Strategic Metals N.L.,Annual Profit and Loss - Total Revenue Excluding Int,"3,065,906.00","4,803,139.00","2,249,460.00","8,636.00","96,753.00",--,"32,440.00","381,765.00",--,--,"17,307.00","1,944.00",--,--, , , , , , , , , 
GT1,Green Technology Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
GTE,Great Western Exploration Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,--,"3,000.00","-27,400.00","-4,200.00","11,921.00","39,148.00","136,824.00","17,533.00",--,718.00,"18,285.00","80,284.00", 
GTG,Genetic Technologies Limited,Annual Profit and Loss - Total Revenue Excluding Int,"3,972,555.00","5,523,327.00","13,513,260.00","9,406,657.00","4,923,650.00","10,213,224.00","9,952,026.00","14,830,325.00","15,058,643.00","11,592,038.00","9,759,113.00","18,275,701.00","11,508,683.00","8,399,002.00","7,144,498.00","5,115,719.00","1,550,071.00","823,853.00","1,270,921.00","693,236.00","1,323,849.00","1,622,616.00","9,578,207.00"
GTI,Gratifii Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--,--,--,--,--,--,"781,901.00","419,865.00",836.00,--,"2,666,226.00","4,485,505.00","3,858,233.00","5,822,533.00","12,094,899.00"
GTK,Gentrack Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,"34,827,924.00","38,860,701.00","50,299,504.00","69,157,391.00","95,666,147.00","103,947,685.00","93,902,416.00","100,823,002.00", 
GTN,GTN Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--,"166,136,000.00","213,648,000.00","185,013,000.00","184,969,000.00","160,992,000.00","143,502,000.00","160,124,000.00"
GTP,Great Southern Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , 
GTR,GTI Energy Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"28,804.00",--,"138,039.00",--,"466,220.00","181,312.00","79,041.00","67,500.00","276,675.00","34,545.00","45,355.00","686,648.00","57,558.00","54,982.00","7,602.00", 
GTV,Global Television Limited,Annual Profit and Loss - Total Revenue Excluding Int,"121,026,000.00","140,274,000.00","185,269,000.00","95,039,000.00","56,102,000.00","63,031,000.00","71,275,000.00", , , , , , , , , , , , , , , , 
GTY,Gateway Lifestyle Group,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,--,--,--,--, , , , 
GUD,GUD Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"334,002,000.00","343,458,000.00","398,150,000.00","375,424,000.00","396,243,000.00","395,247,000.00","467,996,000.00","519,835,000.00","469,838,000.00","468,766,000.00","477,502,000.00","596,804,000.00","674,944,000.00","596,838,000.00","592,161,000.00","616,682,000.00","596,342,000.00","426,504,000.00","397,010,000.00","434,567,000.00","441,986,000.00","560,390,000.00","836,771,000.00"
GUI,Guilford Investments Limited,Annual Profit and Loss - Total Revenue Excluding Int,"2,596,753.00","3,358,136.00","2,563,593.00","1,604,183.00","9,122,486.00","3,387,306.00","6,085,342.00","3,624,682.00", , , , , , , , , , , , , , , 
GUJ,Gujarat Nre Resources NL,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,--,--, , , , , , , , , , , , , , , 
GUL,Gullewa Limited,Annual Profit and Loss - Total Revenue Excluding Int,"27,882.00","1,116,219.00","206,671.00","62,151.00","2,309,751.00","55,535.00","1,691,571.00","8,225,564.00","10,479,175.00",--,"567,074.00","332,972.00","127,119.00","57,621.00",229.00,"152,195.00","63,370.00","1,110,723.00","1,419,918.00","1,769,207.00","2,860,529.00","3,710,991.00", 
GVF,Global Value Fund Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
GW1,Greenwing Resources Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,969.00,"30,478.00","212,021.00","10,924,709.00","41,633,363.00","19,962,336.00","22,684,492.00","97,137,530.00","2,042,418.00","33,215.00","171,878.00","2,525,030.00","1,612,047.00","630,521.00","1,959,825.00","2,268,169.00","1,216,803.00", 
GWA,GWA Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"661,399,000.00","566,629,000.00","612,554,000.00","662,817,000.00","673,636,000.00","632,192,000.00","635,786,000.00","650,667,000.00","660,235,000.00","682,682,000.00","659,208,000.00","727,361,000.00","614,975,000.00","571,883,000.00","579,289,000.00","431,283,000.00","440,445,000.00","446,760,000.00","359,664,000.00","383,744,000.00","401,596,000.00","407,123,000.00","420,659,000.00"
GWF,Golden West Refining Corporation Limited ,Annual Profit and Loss - Total Revenue Excluding Int,"1,196,213,000.00", , , , , , , , , , , , , , , , , , , , , , 
GWR,GWR Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,"1,420.00","3,192.00",--,"2,000.00",--,--,--,"87,608.00","43,612.00","355,373.00","443,201.00","422,617.00","429,553.00","1,851,666.00","1,808,011.00","72,577,308.00", 
GXL,Greencross Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"1,542,000.00","34,399,000.00","45,664,000.00","50,517,000.00","61,125,000.00","82,510,000.00","106,566,000.00","370,316,000.00","644,454,000.00","733,672,000.00","817,496,000.00","878,734,000.00", , , , 
GXY,Galaxy Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,"1,155,317.00","3,608,094.00","1,798,423.00","17,071,318.00","34,614,084.00","185,401.00","4,250,000.00","13,000.00","128,122,000.00","540,589,402.00","99,220,667.00","83,783,432.00", , 
GZL,Gazal Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"163,317,000.00","177,605,000.00","183,192,000.00","200,502,000.00","195,561,000.00","216,476,000.00","219,118,000.00","256,602,000.00","251,057,000.00","246,256,000.00","251,448,000.00","269,556,000.00","273,005,000.00","279,963,000.00","283,812,000.00","54,157,000.00","66,941,000.00","70,855,000.00","12,739,000.00","22,499,000.00", , , 
HACK,BetaShares Global Cybersecurity ETF ,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
HAL,Halo Technologies Holdings Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HAM,Hamilton Island Limited,Annual Profit and Loss - Total Revenue Excluding Int,"90,017,000.00","100,435,000.00","88,129,000.00","108,925,000.00", , , , , , , , , , , , , , , , , , , 
HAN,Hanson PLC,Annual Profit and Loss - Total Revenue Excluding Int,"8,441,722,745.00","10,868,959,636.00","10,330,973,952.00","8,611,018,760.00","8,628,741,033.00","9,008,007,536.00","10,254,838,709.00", , , , , , , , , , , , , , , , 
HAO,Haoma Mining NL,Annual Profit and Loss - Total Revenue Excluding Int,"38,167,957.00","30,802,497.00","30,243,976.00","28,674,226.00","306,630.00","2,678,515.00","533,000.00","483,743.00","741,083.00","843,107.00","1,734,782.00","870,095.00","32,750,670.00","813,865.00","390,535.00","881,253.00","289,966.00","650,408.00", , , , , 
HAR,Haranga Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,--,--,--,--,--,--,"25,765.00",--,"222,246.00",--, ,--, 
HAR2,Haranga Resources Limited1,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,--,--,--,--,--,--,"25,765.00",--,"222,246.00",--, , , 
HAS,Hastings Technology Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,382.00,--,"46,159.00","189,510.00",--,--,250.00,--,--,--,--,--,"50,000.00","61,918.00", 
HAV,Havilah Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,--,650.00,"14,000.00","3,205.00","2,734,923.00","777,454.00","122,305.00","313,047.00","306,207.00","96,374.00","184,091.00","1,717.00","2,090,326.00","99,125.00","411,337.00","2,767,000.00","17,231,000.00","5,762,000.00","895,000.00","2,109,994.00","670,438.00", 
HAW,Hawthorn Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"22,682.00","2,046,788.00","282,316.00","295,157.00","45,694.00","319,614.00","9,295.00",--,"404,796.00",673.00,"567,139.00",--,"9,170.00",--,--,--,--,--,"17,316,713.00","47,626,668.00","37,447,950.00",0.00, 
HBRD,Betashares Active Australian Hybrids Fund (Managed Fund),Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,--,--,--, 
HCC,Hutchisons Child Care Services Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"34,027,704.00","53,821,246.00","58,011,000.00", , , , , , , , , , , , , , , , 
HCD,Hydrocarbon Dynamics Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--, , ,"1,016,629.00","1,564,346.00","2,886,365.00","1,975,491.00","3,022,246.00","4,202,751.00","2,914,568.00","2,562,599.00","1,244,051.00",--,"31,567.00","303,698.00","45,569.00","180,555.00","446,975.00","211,599.00", 
HCD1,Huadu City Developments Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--, , , , , , , , , , , , , , , , , , , 
HCH,Hot Chili Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,"66,074.00",--,"762,772.00",--,"374,279.00","36,126.00","167,971.00","1,342,514.00","133,805.00","234,652.00","3,285,491.00","59,400.00", 
HCN,Health Communication Network Limited,Annual Profit and Loss - Total Revenue Excluding Int,"16,141,892.00","31,604,479.00","34,252,105.00","29,485,000.00","29,288,000.00", , , , , , , , , , , , , , , , , , 
HCT,Holista Colltech Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"148,213.00","105,000.00","21,114.00","44,987.00","39,020.00","197,403.00","97,523.00","6,903,000.00","6,021,000.00","5,445,685.00","5,420,468.00","6,297,007.00","6,835,308.00","6,809,893.00","7,953,005.00","8,118,422.00","8,105,276.00","7,451,969.00","8,112,998.00", 
HCW,HealthCo Healthcare and Wellness REIT,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--,--
HDF,APA Sub Group,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"85,714,000.00","125,017,000.00","115,403,000.00","185,264,000.00","75,754,000.00","45,108,000.00","89,765,000.00","126,526,000.00", , , , , , , , , , , 
HDG,Hodges Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"15,391.00","11,875.00","11,190.00","32,232.00","4,972.00","21,880.00","49,681.00",707.00,--, , , , , , , , 
HDI,Handini Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--, ,--,--, , , , , , , , , , , , 
HDN,HomeCo Daily Needs REIT,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--,--
HDR,Hardman Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"593,163.00","420,369.00","9,133,831.00","11,867,642.00","202,898,000.00","4,539,000.00", , , , , , , , , , , , , , , , , 
HDX,Hughes Drilling Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"1,585,443.00","30,531,000.00","23,422,000.00","28,442,000.00","19,302,000.00","39,450,000.00","49,879,000.00","90,877,000.00","107,792,000.00","76,302,000.00","25,000.00","19,408,706.00", , , , 
HE8,Helios Energy Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--, ,"240,584.00","1,952.00",--,--,--,"1,681,417.00",--,"104,500.00","233,681.00","188,995.00", 
HER,Herald Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"3,445,768.00","1,738,316.00","2,462,021.00","14,205,408.00","24,698,839.00","23,335,170.00","365,782.00","276,830.00","12,294,162.00", , , , , , , , , , , , , , 
HETH,BetaShares Global Sustainability Leaders ETF - Currency Hedged,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HEUR,Betashares Europe ETF-Currency Hedged ,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
HFR,Highfield Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,"25,470.00","98,515.00","534,773.00","2,475,082.00","218,151.00","3,239,906.00",--,"568,899.00",--, 
HFY,Hubify Limited,Annual Profit and Loss - Total Revenue Excluding Int,"75,657,940.00","103,773,000.00", , , , , , , , , , , , , , ,--,"6,189,306.00","2,626,009.00","3,002,339.00","16,404,116.00","18,809,777.00","24,606,749.00"
HFY1,Hill 50 Limited,Annual Profit and Loss - Total Revenue Excluding Int,"75,657,940.00","103,773,000.00", , , , , , , , , , , , , , , , , , , , , 
HGH,Heartland Group Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--,--,--,--
HGL,Hudson Investment Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
HGO,Hillgrove Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"3,837,418.00","6,166,670.00","4,063,000.00","2,689,363.00","39,775,166.00","898,700.00","219,781.00","137,003.00","296,337.00","46,562,444.00","95,685,000.00","4,271,000.00","11,635,000.00","115,800,000.00","139,961,000.00","139,507,000.00","113,616,000.00","127,279,000.00","180,301,000.00","115,228,000.00","20,359,000.00","48,000.00", 
HGV,Hygrovest Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,--,"1,067,000.00","76,000.00","19,327,000.00","33,513,000.00","-42,101,000.00","-5,973,000.00","-16,994,000.00"
HHI,Health House International Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--, ,--,"24,727.00",--,--,"1,431,363.00","2,196,559.00","2,216,455.00","705,324.00","21,890.00","8,503,392.00", 
HHM,Hampton Hill Mining NL,Annual Profit and Loss - Total Revenue Excluding Int,"15,000.00","11,403.00","18,750.00","6,798.00","9,547.00","19,669.00","22,008.00","19,319.00","23,605.00","48,903.00","43,802.00","46,073.00","71,650.00","285,533.00","245,692.00","117,681.00","232,208.00","245,316.00","109,371.00","107,269.00","132,559.00","1,058,095.00", 
HHR,Hartshead Resources NL,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,"31,823.00","11,590,434.00","30,000.00","106,380.00","9,395,735.00","74,200.00","47,254.00","50,000.00","3,541.00", 
HHY,HHY Fund,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
HIC,Huntley Investment Company Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , 
HIG,Highlands Pacific Limited,Annual Profit and Loss - Total Revenue Excluding Int,"75,812.00","13,709.00","22,960.00","40,000.00","33,535.00","62,695.00","7,543,283.00","38,677,404.00","28,288,106.00","4,800,981.00","17,851,028.00","33,477.00","94,375.00","16,763.00","10,972.00","10,949.00","6,909.00",--,--, , , , 
HIH,HIH Insurance Limited ,Annual Profit and Loss - Total Revenue Excluding Int,--, , , , , , , , , , , , , , , , , , , , , , 
HII,Hire Intelligence International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"8,868,000.00","11,239,000.00","5,222,000.00","7,491,000.00","10,071,000.00","9,040,000.00","9,058,000.00","9,465,000.00","11,475,000.00","11,194,000.00","10,537,000.00","11,931,000.00","10,973,000.00", , , , , , , , , , 
HIL,Hills Limited ,Annual Profit and Loss - Total Revenue Excluding Int,"3,540,000.00","505,797,000.00","584,815,000.00","677,853,000.00","732,277,000.00","827,147,000.00","935,694,000.00","1,016,371,000.00","1,195,121,000.00","1,213,789,000.00","1,160,817,000.00","1,098,177,000.00","1,085,176,000.00","507,704,000.00","464,421,000.00","433,145,000.00","332,105,000.00","311,168,000.00","272,691,000.00","267,913,000.00","220,198,000.00","180,370,000.00", 
HIN,"HeartWare International, Inc.",Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,--,--,"7,046,755.00","32,085,400.00","54,279,664.00","82,016,541.00","108,232,858.00", , , , , , , , , , 
HIO,Hawsons Iron Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,"2,861,735.00","1,144,841.00","2,943,098.00",--,"3,824.00","568,838.00","53,030.00","36,281.00","23,214.00",--,"2,245.00","16,620.00", 
HIQ,HitIQ Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,"1,119,885.00", 
HIT,HiTech Group Australia Limited,Annual Profit and Loss - Total Revenue Excluding Int,"11,444,000.00","11,338,084.00","6,364,602.00","4,099,793.00","8,032,003.00","4,750,136.00","4,990,136.00","5,249,431.00","5,354,467.00","5,684,224.00","5,540,982.00","9,095,621.00","10,006,461.00","7,310,010.00","7,998,286.00","15,182,458.00","19,190,528.00","23,322,238.00","26,358,535.00","30,256,920.00","33,357,189.00","42,165,175.00","62,981,810.00"
HJPN,Betashares Japan ETF-Currency Hedged,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
HLA,Healthia Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--, ,"65,928,000.00","96,366,000.00","146,021,000.00","206,861,000.00"
HLF,Halo Food Co. Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--, ,"2,527,952.00","22,641,151.00","51,980,004.00","61,004,754.00"
HLO,Helloworld Travel Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,"239,998.00","8,299,835.00","22,153,573.00","26,642,000.00","100,743,000.00","114,954,000.00","125,876,000.00","134,795,000.00","145,104,000.00","135,108,000.00","338,563,000.00","353,002,000.00","326,678,000.00","286,598,000.00","274,861,000.00","294,664,000.00","324,238,000.00","323,904,000.00","356,133,000.00","280,949,000.00","93,517,000.00","68,712,000.00"
HLS,Healius Limited,Annual Profit and Loss - Total Revenue Excluding Int,"69,231,000.00","89,763,000.00","113,583,000.00","183,112,000.00","151,117,000.00","206,236,000.00","242,126,000.00","279,405,000.00","656,427,000.00","1,361,169,000.00","1,293,818,000.00","1,320,819,000.00","1,391,341,000.00","1,455,772,000.00","1,523,598,000.00","1,618,469,000.00","1,636,900,000.00","1,658,600,000.00","1,740,300,000.00","1,810,300,000.00","1,597,400,000.00","1,914,200,000.00","2,336,700,000.00"
HLTH,VanEck Global Healthcare Leaders ETF,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HLX,Helix Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,338,646.00",--,"14,063.00","1,793,614.00","1,938,845.00","576,777.00","135,424.00","1,079,711.00","265,961.00","301,046.00","257,404.00","150,077.00","81,017.00","5,647,200.00","67,363.00","92,522.00","12,359.00",447.00,"523,577.00","57,273.00","171,993.00","197,091.00", 
HLY,Hills Motorway Group,Annual Profit and Loss - Total Revenue Excluding Int,"61,069,000.00","63,557,000.00","71,377,000.00","75,738,000.00","91,473,000.00", , , , , , , , , , , , , , , , , , 
HM1,Hearts and Minds Investments Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,--,--,--,--
HMC,Home Consortium,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--,--,--,--
HMC1,Hydromet Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"5,202,481.00","6,232,643.00","11,496,104.00","4,605,444.00","9,641,948.00","16,415,276.00","13,742,000.00","19,754,000.00","34,856,000.00","29,079,000.00","43,075,000.00","68,740,000.00", , , , , , , , , , , 
HMD,HeraMED Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,"306,394.00","166,765.00","119,423.00", 
HME,Home Building Society Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,--,--,--,--,--,--,--, , , , , , , , , , , , , , , 
HMG,Hamelin Gold Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HMI,Hiremii Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,--,--,395.00,--,--, , , , ,--,"6,954,679.00","11,857,734.00"
HMI1,Harvest Minerals Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,--,--,395.00,--,--, , , , , , , 
HML,Henry Morgan Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--,--,--,--,--, , , 
HMO,HearMe Out Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , ,--,--,--,--, , , 
HMP,Hampton Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--, , , , , , , , , , , , , , , 
HMR,Hindmarsh Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--, , , , , , , , , , , , , , , , , 
HMX,Hammer Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,"15,877.00",--,"35,000.00","386,970.00","62,500.00","18,592.00","94,953.00","70,289.00","38,512.00","36,023.00","3,845.00","4,106.00","4,724.00",--,"39,922.00","139,940.00","113,738.00","798,093.00","99,092.00","308,019.00", 
HMY,Harmoney Corp Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,"36,432,759.00","70,116,341.00"
HNDQ,BetaShares NASDAQ 100 ETF - Currency Hedged,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HNG,Hancock & Gore Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"93,326,000.00","108,971,000.00","114,522,000.00","119,434,000.00","121,477,000.00","124,738,000.00","132,189,000.00","164,594,000.00","173,663,000.00","172,118,000.00","180,431,000.00","163,431,000.00","118,237,000.00","105,298,000.00","50,771,000.00","52,090,000.00","52,295,000.00","52,064,000.00","43,410,000.00","41,535,000.00","40,493,000.00","18,210,000.00", 
HNR,Hannans Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"12,286.00",--,"13,250.00",--,--,"91,868.00",--,"5,445,818.00","3,524,859.00","7,661,893.00","4,290,937.00","1,026,498.00","498,996.00","445,227.00","13,528,102.00","423,202.00","6,818.00","82,289.00","125,000.00", 
HOG,Hawkley Oil and Gas Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,--,"442,602.00","1,227,272.00","10,178,825.00","27,442,784.00","14,807,676.00","8,656,963.00","2,792,006.00","180,526.00","87,911.00","12,386.00","14,390.00", , , 
HOR,Horseshoe Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,"280,973.00","76,015.00","176,607.00","22,198.00","32,564.00","165,852.00",--,--,"275,444.00",--,"4,405.00","93,305.00", 
HPC,The Hydration Pharmaceuticals Company Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HPG,hipages Group Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"7,557,000.00", , , , , , , , , , , , , , , , , , , ,--,"55,806,000.00","61,859,000.00"
HPG1,Hudson Pacific Group Limited ,Annual Profit and Loss - Total Revenue Excluding Int,"7,557,000.00", , , , , , , , , , , , , , , , , , , , , , 
HPI,Hotel Property Investments,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--
HPP,Health and Plant Protein Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"28,241,000.00","30,637,000.00","30,510,000.00","30,673,000.00","35,747,000.00","46,586,000.00","48,349,000.00","51,006,000.00","73,749,000.00","92,070,000.00","87,507,000.00","79,579,000.00","77,157,000.00","35,055,000.00","66,329,000.00","76,060,000.00","79,496,000.00","75,238,000.00","62,576,000.00","83,276,000.00","49,105,000.00","44,511,000.00","49,885,000.00"
HPR,High Peak Royalties Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"2,000.00",--,"117,170.00","12,336.00","1,539.00",--,"316,287.00","284,635.00","163,870.00","229,801.00","245,739.00","656,854.00","831,648.00","652,465.00", 
HPX,HPAL Limited,Annual Profit and Loss - Total Revenue Excluding Int,"149,114,000.00","147,273,000.00","145,816,000.00","160,867,000.00","164,077,000.00","180,170,000.00","171,752,000.00", , , , , , , , , , , , , , , , 
HQLT,BetaShares Global Quality Leaders ETF - Currency Hedged,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,--, 
HRE,Heavy Rare Earths Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
HRL,HRL Holdings Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--,--,--,"350,000.00",--,--,"347,350.00","4,669,609.00","8,385,178.00","13,646,447.00","27,307,497.00","30,728,754.00","32,806,137.00","34,612,000.00", 
HRN,Horizon Gold Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , ,--,"158,000.00","35,000.00","10,000.00","9,000.00","4,000.00", 
HRP,Homemaker Retail Group,Annual Profit and Loss - Total Revenue Excluding Int,--,--, , , , , , , , , , , , , , , , , , , , , 
HRR,Heron Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"15,000.00",--,"803,706.00",--,"495,537.00","1,266,296.00","151,924.00","6,619,000.00","-2,464,000.00","-246,000.00","32,839,000.00","880,000.00","-295,000.00","51,000.00","58,000.00","192,000.00","1,285,000.00","140,000.00","2,786,000.00","46,000.00","-146,000.00", , 
HRS,Hudson Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"5,663,000.00","3,911,000.00","4,274,000.00","4,445,000.00","5,220,000.00","3,781,000.00","4,427,000.00","2,628,000.00","2,152,000.00","2,102,000.00","1,799,000.00","2,668,000.00","5,829,000.00","9,605,000.00", , , , , , , , , 
HRZ,Horizon Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int,"658,539.00","400,000.00","400,000.00","432,000.00","4,115,820.00","5,301,808.00","4,216,514.00","2,958,629.00","2,902,533.00","473,752.00","477,770.00","6,360,686.00","243,125.00","1,367,957.00","4,295,021.00","780,097.00","296,862.00","10,060,052.00","27,459,352.00","2,999,609.00","3,717,324.00","23,253,882.00", 
HRZ1,Horizon Energy Investment Group,Annual Profit and Loss - Total Revenue Excluding Int,"825,000.00","400,000.00","400,000.00","432,000.00", , , , , , , , , , , , , , , , , , , 
HSC,HSC Technology Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"507,684.00","1,173,000.00","3,896,000.00","7,037,000.00","2,419,000.00","43,425.00","54,896.00","203,035.00","5,400.00","1,273.00",--,--,"73,533.00","156,778.00","1,139,291.00","3,176,330.00","3,676,000.00", 
HSK,Heemskirk Consolidated Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"15,569,820.00","24,012,201.00","21,514,000.00","32,023,000.00","53,575,000.00","16,093,000.00","32,208,000.00","18,636,000.00","24,232,000.00","953,000.00","201,000.00","1,509,000.00", , , , , , 
HSL,Harris Scarfe Holdings Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"421,876,000.00", , , , , , , , , , , , , , , , , , , , , , 
