ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ADR,Adherium Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"2,625,000.00","1,498,000.00","2,386,000.00","2,511,000.00","1,414,000.00","3,334,000.00","3,004,000.00","2,996,000.00"
ADS,Adslot Ltd,Annual Balance Sheet - Total Liabilities,"16,731,190.00","4,411,061.00","2,391,623.00","2,357,020.00","2,970,853.00","2,194,574.00","1,247,387.00","5,721,177.00","2,908,484.00","4,717,970.00","2,459,097.00","2,752,344.00","2,227,876.00","1,722,966.00","3,824,253.00","4,326,253.00","4,347,191.00","3,803,773.00","4,971,228.00","8,517,126.00","6,978,613.00","8,351,356.00","8,566,372.00"
ADT,Adriatic Metals Plc,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"729,533.00","198,480.00","316,046.00","1,697,141.00","34,131,277.00", 
ADT1,Advent Limited,Annual Balance Sheet - Total Liabilities,"15,802,058.00","13,665,590.00","12,294,076.00","10,464,763.00","27,851,376.00","20,650,260.00","1,456,425.00","2,401,063.00", , , , , , , , , , , , , , , 
ADU,Adamus Resources Limited,Annual Balance Sheet - Total Liabilities,--,"46,638.00","122,446.00","123,639.00","2,295,479.00","1,137,291.00","1,352,985.00","1,427,536.00","1,542,310.00","5,917,821.00","90,191,292.00","188,001,091.00", , , , , , , , , , , 
ADV,Ardiden Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"74,671.00","136,721.00","370,895.00","48,188.00","2,190,047.00","646,166.00","1,057,802.00","1,107,089.00","280,127.00","848,897.00","210,112.00","267,392.00","600,558.00","564,646.00","94,456.00","196,518.00","533,959.00", 
ADV1,Australian Development Capital Fund,Annual Balance Sheet - Total Liabilities,"17,000.00","17,000.00","8,449.00","208,590.00", , , , , , , , , , , , , , , , , , , 
ADX,ADX Energy Ltd,Annual Balance Sheet - Total Liabilities,"74,285.00","44,486.00","54,764.00","50,707.00","203,752.00","213,245.00","193,912.00","167,219.00","393,027.00","389,654.00","3,029,000.00","1,525,000.00","3,180,000.00","571,603.00","673,122.00","185,769.00","422,249.00","931,897.00","728,420.00","21,582,712.00","22,103,577.00","24,451,863.00", 
ADY,Admiralty Resources NL,Annual Balance Sheet - Total Liabilities,"247,530.00","114,932.00","105,466.00","396,915.00","51,004.00","14,026,441.00","7,402,208.00","12,268,625.00","29,590,100.00","21,158,770.00","6,237,032.00","363,594.00","189,975.00","1,655,606.00","3,156,640.00","3,879,850.00","4,257,195.00","2,657,080.00","5,810,669.00","9,327,231.00","11,499,108.00","12,496,970.00", 
ADZ,Adsteam Marine Limited,Annual Balance Sheet - Total Liabilities,"157,451,000.00","623,917,000.00","562,636,000.00","552,014,000.00","470,629,000.00","415,083,000.00","455,829,000.00", , , , , , , , , , , , , , , , 
AE1,Aerison Group Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"31,024,000.00","51,647,000.00", 
AEB,Affinity Energy and Health Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"300,000.00","92,206.00","975,973.00","4,465,254.00","2,846,372.00","3,108,426.00","4,822,040.00","7,330,100.00","6,148,434.00","10,546,097.00", , , 
AEC,Ammtec Limited,Annual Balance Sheet - Total Liabilities,"1,730,828.00","2,254,616.00","2,168,058.00","1,661,718.00","2,683,998.00","2,941,705.00","3,727,877.00","6,357,622.00","19,070,216.00","25,599,350.00","20,781,997.00", , , , , , , , , , , , 
AED,AED Oil Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"2,883,620.00","73,328,848.00","292,582,173.00","258,126,000.00","148,937,000.00","95,978,000.00","81,575,000.00","87,552,000.00","97,875,425.00","84,667,279.00","102,735,018.00", , , , , , , 
AEE,Aura Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"43,054.00","539,055.00","258,372.00","186,385.00","224,705.00","903,560.00","486,004.00","574,820.00","758,184.00","583,024.00","716,095.00","743,356.00","331,538.00","2,270,192.00","1,388,815.00","1,707,522.00", 
AEF,Australian Ethical Investment Limited,Annual Balance Sheet - Total Liabilities, ,--,"912,462.00","817,707.00","1,049,287.00","1,486,727.00","2,005,441.00","2,368,163.00","2,770,752.00","2,601,714.00","3,044,198.00","3,655,328.00","1,930,966.00","2,981,786.00","4,757,030.00","6,075,000.00","4,856,000.00","5,370,000.00","7,852,000.00","10,308,000.00","12,999,000.00","15,286,000.00","17,275,000.00"
AEG,Absolute Equity Performance Fund Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,--,"236,456,679.00","243,098,381.00","291,163,191.00","247,199,364.00","286,647,058.00","234,020,312.00","158,183,013.00"
AEH,Aveo Healthcare Limited,Annual Balance Sheet - Total Liabilities,"29,977,295.00","25,387,064.00","32,239,742.00","32,162,000.00","29,198,000.00","31,519,000.00","218,006,000.00","246,044,000.00","275,266,000.00","284,004,000.00","300,020,000.00","412,342,000.00","413,370,000.00","414,311,000.00", , , , , , , , , 
AEH1,Aerosonde Holdings Limited,Annual Balance Sheet - Total Liabilities,"38,962.00","1,509,507.00", , , , , , , , , , , , , , , , , , , , , 
AEI,Aeris Environmental Ltd,Annual Balance Sheet - Total Liabilities,"20,304.00","21,071.00","120,267.00","130,152.00","510,632.00","387,249.00","529,349.00","740,819.00","640,866.00","753,010.00","3,118,922.00","3,174,263.00","2,869,111.00","1,383,883.00","2,495,878.00","2,930,963.00","1,588,036.00","735,337.00","2,780,912.00","2,432,719.00","3,370,593.00","3,079,232.00", 
AEJ,Redbank Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,819,245,000.00","5,754,651,000.00","4,346,398,000.00","3,847,900,000.00","372,972,000.00","301,347,000.00","237,408,000.00", , , , , , , , , 
AEK,Anatolia Energy Limited,Annual Balance Sheet - Total Liabilities,"10,182,000.00","12,456,501.00","6,509,924.00","4,977,687.00","11,204,024.00","15,267,022.00","12,466,888.00","3,366,474.00","996,055.00","1,907,234.00","626,749.00","181,026.00","241,745.00","408,192.00","309,930.00","1,607,260.00", , , , , , , 
AEN,Aeramentum Resources Limited,Annual Balance Sheet - Total Liabilities,"1,463,381.00","1,332,669.00","8,787,742.00","9,976,563.00","12,688,157.00","14,968,179.00", , , , , , , , , , , , , , , , , 
AEN1,Australian Energy Limited,Annual Balance Sheet - Total Liabilities,"1,463,381.00","1,332,669.00","8,787,742.00","9,976,563.00","12,688,157.00","14,968,179.00", , , , , , , , , , , , , , , , , 
AEO,Austereo Group Limited,Annual Balance Sheet - Total Liabilities,"341,644,000.00","239,496,000.00","226,952,000.00","226,344,000.00","219,902,000.00","247,015,000.00","279,993,000.00","330,451,000.00","302,794,000.00","316,807,000.00","306,891,000.00", , , , , , , , , , , , 
AER,Aeeris Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"129,333.00","244,221.00","294,321.00","289,140.00","397,170.00","469,168.00","562,046.00","651,576.00","713,090.00"
AES,Advanced Energy Systems Limited,Annual Balance Sheet - Total Liabilities,"4,122,832.00","5,962,000.00","6,528,000.00","8,085,000.00","6,176,000.00", , ,--,"230,328.00","81,198.00","15,367,131.00","539,466.00","407,225.00","608,355.00", , , , , , , , , 
AET,Ausmelt Limited,Annual Balance Sheet - Total Liabilities,"3,222,178.00","10,700,010.00","5,061,306.00","2,595,734.00","2,741,397.00","2,838,969.00","5,040,796.00","5,558,581.00","15,035,313.00","10,814,138.00", , , , , , , , , , , , , 
AEV,Avenira Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,--,"128,148.00","613,266.00","2,982,899.00","2,455,258.00","2,803,988.00","2,513,404.00","2,117,446.00","2,406,574.00","3,994,124.00","12,102,022.00","20,260,709.00","15,894,363.00","16,381,803.00","2,198,914.00","4,904,966.00", 
AEZ,APN European Retail Property Group,Annual Balance Sheet - Total Liabilities, , , , , , ,"1,005,540,000.00","1,319,273,000.00","1,342,421,000.00","1,111,985,000.00","731,679,000.00","618,333,000.00", , , , , , , , , , , 
AFA,ASF Group Limited,Annual Balance Sheet - Total Liabilities,"460,564.00","909,000.00","1,085,000.00","3,313,000.00","3,621,000.00","3,991,000.00","260,523.00","6,219,992.00","7,065,654.00","194,223.00","668,934.00","2,983,695.00","1,978,409.00","11,715,316.00","6,075,000.00","6,821,000.00","18,135,000.00","29,996,000.00","19,637,000.00","19,729,000.00","19,799,000.00","21,016,000.00", 
AFF,Australian Food & Fibre Limited,Annual Balance Sheet - Total Liabilities,"6,652,000.00","38,455,000.00","27,744,000.00","51,324,000.00", , , , , , , , , , , , , , , , , , , 
AFG,Australian Finance Group Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"1,604,121,000.00","1,642,420,000.00","1,741,801,000.00","1,909,931,000.00","2,200,085,000.00","2,985,138,000.00","3,911,314,000.00","4,538,604,000.00","6,156,234,000.00"
AFG1,Allco Finance Group Limited,Annual Balance Sheet - Total Liabilities,--,"2,222,241.00","154,347,796.00","8,151,789.00","84,337,150.00","360,255,249.00","704,741,000.00","6,381,379,000.00","6,933,481,000.00", , , , , , , , , , , , , , 
AFI,Australian Foundation Investment Company Limited,Annual Balance Sheet - Total Liabilities,"260,595,000.00","301,036,000.00","92,705,000.00","12,734,000.00","14,039,000.00","32,263,000.00","743,312,000.00","1,090,893,000.00","847,985,000.00","520,046,000.00","607,481,000.00","697,509,000.00","853,522,000.00","1,094,482,000.00","1,277,898,000.00","1,178,154,000.00","1,043,987,000.00","982,350,000.00","1,119,120,000.00","1,194,451,000.00","1,011,294,000.00","1,555,995,000.00","1,278,220,000.00"
AFJ,Affinity Education Group Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"1,916,000.00","47,851,000.00", , , , , , , , 
AFL,AF Legal Group Ltd,Annual Balance Sheet - Total Liabilities, , , ,--,"235,459.00","354,426.00","191,839.00","1,085,447.00","1,041,637.00","544,000.00","29,394,000.00","26,017,000.00","44,072,000.00","61,634,000.00","31,037,000.00","19,772,920.00","18,695.00","22,380.00","47,081.00","2,786,733.00","3,666,978.00","7,392,223.00","8,539,000.00"
AFP,AFT Pharmaceuticals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , ,"33,400,000.00","35,398,173.00","46,271,839.00","56,027,580.00","68,048,162.00","62,924,814.00","60,429,407.00"
AFQ,African Petroleum Corporation Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"237,073.00","116,797.00", , , , , , , , , , , , , 
AFT,AFT Corporation Limited,Annual Balance Sheet - Total Liabilities,"11,377,483.00","9,158,927.00","5,442,628.00","3,649,399.00","2,303,102.00","3,622,478.00","773,448.00","342,620.00","355,553.00","707,520.00","1,054,159.00","934,820.00","1,147,108.00","2,245,357.00","3,441,598.00","1,999,876.00","285,220.00","233,281.00","47,271.00","238,259.00", , , 
AFU,Australian Emerging Growth Fund (The),Annual Balance Sheet - Total Liabilities,"165,313.00",0.00, , , , , , , , , , , , , , , , , , , , , 
AFW,Applyflow Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,--,"127,564.00","104,006.00","36,914.00","63,430.00","76,026.00","1,545,084.00","383,059.00","249,049.00","113,069.00","1,306,715.00","1,321,383.00","1,393,764.00"
AFY,Afterpay Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"128,000.00","931,358.00", , , , , , 
AGB,Atlantic Gold Corporation,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"673,665.00", , , , , , , , , 
AGC,Australian Gold and Copper Ltd,Annual Balance Sheet - Total Liabilities,"380,205.00","120,524.00","75,171.00","31,031.00","21,167,000.00","22,605,000.00","56,346,000.00", , , , , , , , , , , , , ,--,"233,169.00", 
AGC1,Agincourt Resources Limited,Annual Balance Sheet - Total Liabilities,"380,205.00","120,524.00","75,171.00","31,031.00","21,167,000.00","22,605,000.00","56,346,000.00", , , , , , , , , , , , , , , , 
AGD,Austral Gold Limited,Annual Balance Sheet - Total Liabilities,"133,863.00","475,355.00","1,416,264.00","1,778,818.00","3,277,256.00","2,440,921.00","49,017.00","297,933.00","1,605,349.00","6,256,661.00","27,581,280.00","56,792,172.00","65,891,856.00","73,845,457.00","69,747,039.00","26,908,145.00","41,223,412.00","68,871,554.00","74,188,155.00","70,562,375.00","57,383,796.00","56,356,119.00", 
AGE,Alligator Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"301,249.00","511,770.00","887,662.00","230,689.00","564,029.00","563,687.00","384,593.00","405,654.00","730,670.00","485,527.00","471,879.00","469,605.00", 
AGF,AMP Capital China Growth Fund,Annual Balance Sheet - Total Liabilities, , , , , , ,"1,848,245.00","609,759,000.00","326,935,000.00","446,708,000.00","349,663,000.00","297,392,000.00","324,239,000.00","377,311,000.00","11,885,000.00","130,662,000.00", , , , , , , 
AGG,AngloGold Ashanti Limited,Annual Balance Sheet - Total Liabilities,"4,231,046,931.00","4,214,649,432.00","4,381,843,871.00","5,993,333,333.00","6,324,003,611.00","7,661,169,415.00","7,451,029,950.00","8,368,874,773.00","8,009,526,558.00","7,533,727,282.00","5,332,086,982.00","5,549,428,909.00","6,958,782,742.00","7,339,070,183.00","7,635,942,453.00", , ,"5,788,461,538.00","5,595,069,424.00","5,976,306,023.00","5,105,167,488.00","5,383,131,201.00", 
AGH,Althea Group Holdings Limited,Annual Balance Sheet - Total Liabilities, , , ,"18,545,000.00","8,667,000.00","8,660,000.00","23,997,000.00","11,857,147.00","4,571,808.00","3,677,536.00","70,377.00","159,000.00","915,295.00","305,852.00", ,"817,003.00", , ,"163,575.00","1,228,000.00","6,259,000.00","11,216,000.00","15,115,000.00"
AGH1,Australian Growth Properties Limited,Annual Balance Sheet - Total Liabilities,"236,259,000.00","177,005,000.00","166,325,000.00", , , , , , , , , , , , , , , , , , , , 
AGI,Ainsworth Game Technology Limited,Annual Balance Sheet - Total Liabilities,"850,575.00","2,532,825.00","8,108,000.00","16,059,000.00","33,739,000.00","77,359,000.00","71,633,000.00","72,234,000.00","65,377,000.00","63,982,000.00","70,131,000.00","74,409,000.00","30,731,000.00","41,658,000.00","53,358,000.00","68,145,000.00","120,095,000.00","120,113,000.00","127,549,000.00","89,717,000.00","110,937,000.00","105,213,000.00","95,207,000.00"
AGJ,Agricultural Land Trust,Annual Balance Sheet - Total Liabilities, , , ,"29,452,863.00","63,016,000.00","64,047,000.00","62,111,000.00","62,303,000.00","102,934,000.00","76,525,000.00","75,304,000.00","75,500,000.00","65,795,000.00","32,705,000.00","10,621,000.00","10,098,000.00","10,060,000.00","20,449,000.00","58,440,000.00","120,327,000.00","143,040,000.00","155,726,000.00", 
AGL,AGL Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"2,770,300,000.00","7,589,900,000.00","4,473,000,000.00","3,189,000,000.00","2,891,000,000.00","3,354,200,000.00","7,605,500,000.00","6,026,800,000.00","6,387,000,000.00","7,018,000,000.00","6,678,000,000.00","6,884,000,000.00","6,249,000,000.00","6,383,000,000.00","6,635,000,000.00","9,944,000,000.00","12,753,000,000.00"
AGL1,Australian Gas Light Company (The),Annual Balance Sheet - Total Liabilities,"3,259,200,000.00","3,894,900,000.00","3,688,100,000.00","3,241,500,000.00","3,419,500,000.00","2,660,600,000.00","5,723,500,000.00", , , , , , , , , , , , , , , , 
AGM,Australian Governance and Ethical Index Fund,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"3,024,113.00","886,543.00", , 
AGM1,Allegiance Mining NL,Annual Balance Sheet - Total Liabilities,"40,005.00","7,583.00","22,844.00","214,523.00","2,729,984.00","5,548,116.00","14,694,084.00","54,510,021.00", , , , , , , , , , , , , , , 
AGN,Argenica Therapeutics Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"1,557,152.00", , , , , , , , , , , ,"58,420.00","425,720.00","735,909.00"
AGN2,Australian Gemstone House Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"1,557,152.00", , , , , , , , , , , , , , 
AGO,Atlas Iron Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"415,989.00","1,456,939.00","2,291,467.00","13,286,953.00","26,876,443.00","29,641,000.00","159,207,000.00","396,784,000.00","557,124,000.00","559,456,000.00","554,800,000.00","363,555,000.00","247,988,000.00","223,714,000.00", , , , 
