ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ADB,Adelaide Bank Limited,Annual Balance Sheet - Total Assets,"5,711,251,000.00","6,592,134,000.00","6,753,535,000.00","8,752,167,000.00","10,439,826,000.00","13,396,420,000.00","26,211,453,000.00","31,570,715,000.00", , , , , , , , , , , , , , , 
ADD,Adavale Resources Limited,Annual Balance Sheet - Total Assets,"11,507,306.00","6,689,031.00","6,095,928.00","2,924,819.00","2,524,524.00","788,909.00","1,349,016.00","4,711,331.00","8,768,148.00","8,113,177.00","6,190,600.00","7,408,694.00","5,609,469.00","1,399,687.00","950,245.00","863,902.00","856,529.00","557,470.00","40,454.00","54,661.00","112,051.00","1,472,747.00", 
ADE,Adelaide Energy Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"12,857,452.00","12,802,504.00","17,146,457.00","34,356,791.00","29,550,753.00", , , , , , , , , , , 
ADEF,Apostle Dundas Global Equity Fund,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"1,270,629,000.00", 
ADG,Adtrans Group Limited,Annual Balance Sheet - Total Assets,"62,933,623.00","74,173,000.00","134,001,000.00","137,296,000.00","149,960,000.00","162,298,000.00","173,567,000.00","187,898,000.00","237,871,000.00","221,885,000.00","223,220,000.00", , , , , , , , , , , , 
ADH,Adairs Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"134,145,000.00","157,399,000.00","171,283,000.00","192,681,000.00","194,993,000.00","210,274,000.00","389,128,000.00","414,829,000.00","627,456,000.00"
ADI2,Adelphi Energy Limited,Annual Balance Sheet - Total Assets,"53,843,000.00","15,841,000.00","6,878,681.00","6,212,892.00","6,203,274.00","13,007,691.00","10,608,227.00","17,118,954.00","11,734,197.00","11,350,828.00", , , , , , , , , , , , , 
ADN,Andromeda Metals Limited,Annual Balance Sheet - Total Assets,"4,432,186.00","3,640,198.00","4,433,658.00","5,317,995.00","5,122,355.00","6,600,503.00","7,943,820.00","8,161,980.00","16,597,530.00","11,734,631.00","16,523,691.00","21,464,376.00","20,888,011.00","17,154,606.00","12,344,078.00","13,578,360.00","10,506,382.00","4,791,277.00","6,351,350.00","8,366,488.00","12,685,125.00","19,619,206.00", 
ADO,AnteoTech Limited,Annual Balance Sheet - Total Assets,"7,932,728.00","11,527,497.00","7,971,025.00","5,037,306.00","3,434,580.00","732,065.00","1,908,617.00","1,958,564.00","3,472,095.00","1,332,129.00","1,723,206.00","7,285,267.00","5,211,398.00","3,275,348.00","7,666,936.00","6,043,268.00","52,598,950.00","45,814,355.00","4,470,484.00","4,767,682.00","3,908,861.00","23,675,202.00","15,263,936.00"
ADP,AMP Diversified Property Trust,Annual Balance Sheet - Total Assets,"1,434,261,000.00","1,467,893,000.00","1,632,675,000.00","1,888,007,000.00", , , , , , , , , , , , , , , , , , , 
ADQ,ADG Global Supply Limited,Annual Balance Sheet - Total Assets,"46,145,601.00","41,289,871.00","34,818,746.00","32,962,464.00","31,939,668.00","34,631,911.00","29,352,590.00","7,244,765.00","38,515,001.00","23,374,295.00","21,687,328.00","28,831,605.00","41,602,000.00","37,340,000.00","16,867,000.00",--, , , , , , , 
ADR,Adherium Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"37,153,000.00","28,955,000.00","25,091,000.00","15,321,000.00","2,244,000.00","6,718,000.00","17,039,000.00", 
ADS,Adslot Ltd,Annual Balance Sheet - Total Assets,"17,579,574.00","5,257,456.00","4,434,157.00","4,088,644.00","3,420,893.00","1,321,938.00","2,304,585.00","11,938,697.00","6,674,875.00","6,322,016.00","14,286,323.00","30,840,715.00","23,358,483.00","17,043,218.00","41,017,469.00","39,274,700.00","35,966,718.00","44,033,703.00","34,319,227.00","38,114,246.00","26,259,920.00","25,627,158.00","25,203,926.00"
ADT,Adriatic Metals Plc,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"12,788,483.00","11,453,040.00","18,832,558.00","39,104,504.00","245,331,024.00", 
ADT1,Advent Limited,Annual Balance Sheet - Total Assets,"51,491,945.00","42,809,633.00","36,749,470.00","29,896,141.00","58,563,782.00","44,310,096.00","22,213,339.00","17,476,344.00", , , , , , , , , , , , , , , 
ADU,Adamus Resources Limited,Annual Balance Sheet - Total Assets,"3,143,865.00","3,140,912.00","3,369,780.00","7,118,271.00","18,755,667.00","26,158,882.00","40,954,806.00","38,746,197.00","35,742,782.00","35,487,441.00","111,110,133.00","186,800,437.00", , , , , , , , , , , 
ADV,Ardiden Limited,Annual Balance Sheet - Total Assets, , , , , ,"9,002,250.00","9,264,449.00","2,681,069.00","194,576.00","2,774,340.00","5,233,423.00","8,430,293.00","2,402,306.00","926,647.00","893,102.00","800,945.00","5,455,443.00","6,138,247.00","14,485,242.00","13,068,746.00","12,331,043.00","17,235,682.00", 
ADV1,Australian Development Capital Fund,Annual Balance Sheet - Total Assets,"66,484.00","75,491.00","469,279.00","958,621.00", , , , , , , , , , , , , , , , , , , 
ADX,ADX Energy Ltd,Annual Balance Sheet - Total Assets,"6,581,340.00","4,844,577.00","4,422,697.00","9,677,354.00","7,469,020.00","7,915,554.00","6,327,182.00","2,794,769.00","7,588,575.00","8,756,901.00","21,817,000.00","18,083,000.00","10,356,000.00","6,997,780.00","9,392,536.00","1,133,463.00","1,153,990.00","2,005,239.00","3,983,634.00","32,102,678.00","30,796,473.00","36,137,020.00", 
ADY,Admiralty Resources NL,Annual Balance Sheet - Total Assets,"3,372,143.00","2,097,506.00","2,834,920.00","4,665,294.00","4,951,870.00","20,664,863.00","25,138,034.00","36,854,099.00","87,578,622.00","51,137,944.00","46,921,008.00","51,478,342.00","41,297,873.00","21,806,876.00","20,345,580.00","19,758,234.00","19,991,511.00","19,833,398.00","19,979,948.00","22,416,249.00","23,042,286.00","23,302,831.00", 
ADZ,Adsteam Marine Limited,Annual Balance Sheet - Total Assets,"246,420,000.00","895,930,000.00","909,543,000.00","791,215,000.00","790,181,000.00","730,531,000.00","811,718,000.00", , , , , , , , , , , , , , , , 
AE1,Aerison Group Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"58,728,000.00","85,428,000.00", 
AEB,Affinity Energy and Health Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"7,140,816.00","2,691,349.00","3,157,133.00","4,965,336.00","4,582,609.00","5,131,568.00","4,176,832.00","3,804,293.00","10,560,190.00","5,170,232.00", , , 
AEC,Ammtec Limited,Annual Balance Sheet - Total Assets,"9,738,814.00","10,554,842.00","10,989,986.00","12,146,167.00","15,255,058.00","17,274,106.00","21,207,331.00","25,543,032.00","55,245,330.00","68,551,321.00","84,803,820.00", , , , , , , , , , , , 
AED,AED Oil Limited,Annual Balance Sheet - Total Assets, , , , , ,"58,629,519.00","126,324,920.00","335,131,838.00","570,068,000.00","332,051,000.00","292,519,000.00","7,484,000.00","1,040,000.00","518,951.00","946,684.00","10,580,236.00", , , , , , , 
AEE,Aura Energy Limited,Annual Balance Sheet - Total Assets, , , , , , ,"5,779,993.00","5,903,059.00","6,523,827.00","5,567,147.00","8,062,247.00","14,970,104.00","16,706,911.00","17,141,331.00","13,457,058.00","14,344,849.00","14,556,801.00","17,640,469.00","20,624,968.00","21,919,657.00","22,759,282.00","23,708,436.00", 
AEF,Australian Ethical Investment Limited,Annual Balance Sheet - Total Assets, ,--,"5,236,828.00","5,156,860.00","5,591,003.00","6,533,613.00","8,279,224.00","10,052,296.00","11,152,242.00","11,054,919.00","11,099,926.00","11,284,140.00","8,638,687.00","10,278,411.00","14,239,678.00","17,227,000.00","17,672,000.00","19,283,000.00","23,161,000.00","27,322,000.00","33,816,000.00","39,466,000.00","41,940,000.00"
AEG,Absolute Equity Performance Fund Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"98,074,000.00","335,859,666.00","347,595,948.00","410,324,513.00","353,101,152.00","400,096,147.00","344,056,599.00","248,264,887.00"
AEH,Aveo Healthcare Limited,Annual Balance Sheet - Total Assets,"98,148,211.00","97,691,000.00","83,240,520.00","86,544,000.00","72,384,000.00","79,880,000.00","339,078,000.00","411,012,000.00","471,209,000.00","485,602,000.00","519,632,000.00","675,674,000.00","627,848,000.00","616,036,000.00", , , , , , , , , 
AEH1,Aerosonde Holdings Limited,Annual Balance Sheet - Total Assets,"4,959,967.00","1,677,510.00", , , , , , , , , , , , , , , , , , , , , 
AEI,Aeris Environmental Ltd,Annual Balance Sheet - Total Assets,"2,463,305.00","2,400,048.00","1,902,552.00","6,504,973.00","8,211,132.00","15,568,338.00","7,138,458.00","3,301,819.00","3,682,651.00","1,449,194.00","1,998,124.00","1,604,200.00","700,374.00","343,344.00","391,999.00","8,967,826.00","7,065,557.00","3,847,148.00","2,862,133.00","7,997,543.00","22,678,921.00","16,550,600.00", 
AEJ,Redbank Energy Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"2,725,888,000.00","7,149,904,000.00","5,297,231,000.00","4,277,597,000.00","352,283,000.00","288,567,000.00","253,551,000.00", , , , , , , , , 
AEK,Anatolia Energy Limited,Annual Balance Sheet - Total Assets,"25,979,000.00","25,443,257.00","15,545,122.00","15,411,096.00","22,770,404.00","21,183,786.00","15,277,951.00","4,392,325.00","1,517,913.00","727,657.00","1,017,635.00","12,656,321.00","12,234,719.00","16,551,135.00","19,527,052.00","25,678,427.00", , , , , , , 
AEN,Aeramentum Resources Limited,Annual Balance Sheet - Total Assets,"7,047,430.00","3,680,538.00","8,416,955.00","12,054,917.00","18,223,294.00","25,118,572.00", , , , , , , , , , , , , , , , , 
AEN1,Australian Energy Limited,Annual Balance Sheet - Total Assets,"7,047,430.00","3,680,538.00","8,416,955.00","12,054,917.00","18,223,294.00","25,118,572.00", , , , , , , , , , , , , , , , , 
AEO,Austereo Group Limited,Annual Balance Sheet - Total Assets,"1,220,152,000.00","1,045,205,000.00","1,052,679,000.00","1,036,760,000.00","1,039,035,000.00","1,029,758,000.00","965,247,000.00","978,028,000.00","966,316,000.00","977,423,000.00","984,465,000.00", , , , , , , , , , , , 
AER,Aeeris Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"4,877,429.00","4,417,301.00","3,018,018.00","977,287.00","1,233,905.00","1,053,963.00","1,154,475.00","1,711,859.00","3,103,962.00"
AES,Advanced Energy Systems Limited,Annual Balance Sheet - Total Assets,"8,877,705.00","17,639,000.00","15,749,000.00","17,452,000.00","9,217,000.00", , ,--,"4,290,351.00","4,493,836.00","19,217,106.00","3,775,492.00","3,661,680.00","4,194,908.00", , , , , , , , , 
AET,Ausmelt Limited,Annual Balance Sheet - Total Assets,"24,940,951.00","31,889,106.00","15,258,597.00","13,023,372.00","14,660,346.00","9,720,563.00","14,997,610.00","17,766,164.00","30,473,789.00","11,613,906.00", , , , , , , , , , , , , 
AEV,Avenira Limited,Annual Balance Sheet - Total Assets, , , , , , ,"5,656,105.00","2,234,416.00","22,115,185.00","29,313,674.00","69,776,011.00","64,989,229.00","59,745,361.00","79,008,848.00","74,920,799.00","33,725,795.00","84,323,605.00","66,846,594.00","72,033,562.00","32,859,816.00","9,736,539.00","14,012,452.00", 
AEZ,APN European Retail Property Group,Annual Balance Sheet - Total Assets, , , , , , ,"1,005,540,000.00","1,319,273,000.00","1,342,421,000.00","1,111,985,000.00","818,331,000.00","525,752,000.00", , , , , , , , , , , 
AFA,ASF Group Limited,Annual Balance Sheet - Total Assets,"13,711,134.00","12,494,000.00","11,410,000.00","14,561,000.00","586,000.00","464,000.00","4,256,448.00","11,166,720.00","11,453,866.00","2,898,886.00","8,764,068.00","11,651,517.00","31,177,714.00","12,874,445.00","24,374,000.00","35,070,000.00","30,582,000.00","34,685,000.00","25,266,000.00","27,790,000.00","22,956,000.00","20,721,000.00", 
AFF,Australian Food & Fibre Limited,Annual Balance Sheet - Total Assets,"70,926,000.00","102,680,000.00","103,803,000.00","129,163,000.00", , , , , , , , , , , , , , , , , , , 
AFG,Australian Finance Group Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"1,667,482,000.00","1,714,650,000.00","1,830,321,000.00","2,017,226,000.00","2,293,409,000.00","3,089,960,000.00","4,089,527,000.00","4,741,585,000.00","6,361,669,000.00"
AFG1,Allco Finance Group Limited,Annual Balance Sheet - Total Assets,"94,813,000.00","96,589,759.00","337,200,884.00","213,594,894.00","426,452,491.00","807,259,488.00","1,308,876,000.00","8,583,660,000.00","7,478,761,000.00", , , , , , , , , , , , , , 
AFI,Australian Foundation Investment Company Limited,Annual Balance Sheet - Total Assets,"2,270,089,000.00","2,657,026,000.00","2,522,739,000.00","2,492,148,000.00","3,137,983,000.00","3,805,482,000.00","4,556,240,000.00","5,850,614,000.00","5,101,068,000.00","4,080,608,000.00","4,584,449,000.00","4,932,304,000.00","4,805,012,000.00","5,721,174,000.00","6,462,050,000.00","6,624,598,000.00","6,452,528,000.00","6,947,853,000.00","7,458,380,000.00","7,819,197,000.00","7,251,811,000.00","9,115,017,000.00","8,268,709,000.00"
AFJ,Affinity Education Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"68,188,000.00","196,063,000.00", , , , , , , , 
AFL,AF Legal Group Ltd,Annual Balance Sheet - Total Assets, , , ,"2,815,249.00","2,900,059.00","4,321,996.00","9,949,147.00","19,796,845.00","24,804,729.00","23,757,000.00","66,059,000.00","76,566,000.00","85,745,000.00","54,219,000.00","14,064,000.00","270,838.00","1,023,831.00","794,374.00","743,457.00","9,917,084.00","11,588,441.00","20,686,669.00","23,444,000.00"
AFP,AFT Pharmaceuticals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"58,832,432.00","53,178,995.00","53,168,326.00","60,903,083.00","84,870,819.00","96,513,357.00","113,170,368.00"
AFQ,African Petroleum Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"2,931,947.00","1,623,529.00", , , , , , , , , , , , , 
AFT,AFT Corporation Limited,Annual Balance Sheet - Total Assets,"60,968,701.00","17,268,748.00","6,523,601.00","12,221,840.00","9,666,702.00","10,189,483.00","5,565,346.00","1,358,507.00","2,735,890.00","2,792,464.00","4,203,707.00","5,065,385.00","4,218,390.00","3,977,931.00","4,447,735.00","2,570,547.00","656,165.00","317,522.00","222,206.00","50,309.00", , , 
AFU,Australian Emerging Growth Fund (The),Annual Balance Sheet - Total Assets,"6,446,611.00",0.00, , , , , , , , , , , , , , , , , , , , , 
AFW,Applyflow Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"3,415,586.00","3,850,683.00","2,808,633.00","2,171,863.00","1,847,477.00","2,906,072.00","9,634,567.00","4,248,887.00","1,575,479.00","1,755,235.00","6,649,085.00","3,654,460.00","6,408,999.00"
AFY,Afterpay Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"40,008,000.00","38,992,195.00", , , , , , 
AGB,Atlantic Gold Corporation,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"47,978,296.00", , , , , , , , , 
AGC,Australian Gold and Copper Ltd,Annual Balance Sheet - Total Assets,"3,469,673.00","1,502,310.00","4,076,852.00","4,023,522.00","50,161,000.00","70,332,000.00","90,810,000.00", , , , , , , , , , , , , ,"18,993,000.00","18,491,509.00", 
AGC1,Agincourt Resources Limited,Annual Balance Sheet - Total Assets,"3,469,673.00","1,502,310.00","4,076,852.00","4,023,522.00","50,161,000.00","70,332,000.00","90,810,000.00", , , , , , , , , , , , , , , , 
AGD,Austral Gold Limited,Annual Balance Sheet - Total Assets,"6,690,710.00","5,824,190.00","2,379,966.00","2,379,080.00","2,751,691.00","7,419,638.00","5,984,216.00","24,488,308.00","65,801,115.00","59,264,602.00","70,108,303.00","102,687,843.00","97,972,109.00","105,459,524.00","83,845,411.00","103,126,300.00","183,929,956.00","203,269,630.00","151,932,558.00","151,537,253.00","136,931,965.00","135,046,857.00", 
AGE,Alligator Energy Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"20,267,289.00","19,637,441.00","19,488,208.00","17,498,020.00","18,754,648.00","21,808,606.00","13,736,649.00","12,593,210.00","13,995,729.00","9,066,183.00","9,099,212.00","13,815,440.00", 
AGF,AMP Capital China Growth Fund,Annual Balance Sheet - Total Assets, , , , , , ,"46,206,145.00","609,759,000.00","326,935,000.00","446,708,000.00","349,663,000.00","297,392,000.00","324,239,000.00","377,311,000.00","562,431,000.00","638,577,000.00", , , , , , , 
AGG,AngloGold Ashanti Limited,Annual Balance Sheet - Total Assets,"6,904,332,129.00","6,461,026,243.00","7,001,059,696.00","12,375,999,999.00","10,563,652,779.00","11,304,347,826.00","11,301,655,503.00","11,138,838,475.00","11,633,949,191.00","10,912,030,326.00","9,379,120,338.00","10,636,077,195.00","12,225,539,291.00","10,811,354,492.00","11,136,308,217.00", , ,"9,255,128,205.00","9,412,014,735.00","9,795,889,237.00","9,961,049,078.00","10,979,878,721.00", 
AGH,Althea Group Holdings Limited,Annual Balance Sheet - Total Assets, , , ,"32,471,000.00","34,196,000.00","29,390,000.00","12,642,000.00","6,461,883.00","2,859,861.00","566,988.00","72,978.00","20,244.00","212,710.00","8,680.00", ,"18,755.00", , ,"23,304,943.00","18,280,000.00","54,276,000.00","53,912,000.00", 
AGH1,Australian Growth Properties Limited,Annual Balance Sheet - Total Assets,"539,911,000.00","476,480,000.00","480,463,000.00", , , , , , , , , , , , , , , , , , , , 
AGI,Ainsworth Game Technology Limited,Annual Balance Sheet - Total Assets,"3,566,223.00","48,505,885.00","48,069,000.00","41,200,000.00","73,982,000.00","111,058,000.00","135,556,000.00","87,156,000.00","89,904,000.00","81,057,000.00","85,264,000.00","113,101,000.00","192,255,000.00","246,076,000.00","288,660,000.00","348,632,000.00","435,982,000.00","464,749,000.00","506,348,000.00","483,262,000.00","465,492,000.00","393,146,000.00","406,535,000.00"
AGJ,Agricultural Land Trust,Annual Balance Sheet - Total Assets, , , ,"53,958,407.00","119,277,000.00","110,641,000.00","105,680,000.00","62,303,000.00","102,934,000.00","109,400,000.00","108,698,000.00","109,905,000.00","87,142,000.00","45,308,000.00","16,463,000.00","19,798,000.00","21,250,000.00","30,203,000.00","68,771,000.00","144,401,000.00","39,887,000.00","33,552,000.00", 
AGL,AGL Energy Limited,Annual Balance Sheet - Total Assets, , , , , , ,"5,985,300,000.00","14,107,500,000.00","9,452,900,000.00","9,034,700,000.00","8,690,900,000.00","9,695,700,000.00","14,738,400,000.00","13,365,800,000.00","13,975,000,000.00","15,833,000,000.00","14,604,000,000.00","14,458,000,000.00","14,639,000,000.00","14,821,000,000.00","14,710,000,000.00","15,450,000,000.00","19,270,000,000.00"
AGL1,Australian Gas Light Company (The),Annual Balance Sheet - Total Assets,"5,345,100,000.00","6,003,200,000.00","6,016,500,000.00","6,394,500,000.00","6,574,100,000.00","5,928,200,000.00","10,487,800,000.00", , , , , , , , , , , , , , , , 
AGM,Australian Governance and Ethical Index Fund,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"45,287,255.00","28,260,493.00", , 
AGM1,Allegiance Mining NL,Annual Balance Sheet - Total Assets,"6,650,793.00","5,958,409.00","6,173,774.00","13,832,148.00","19,444,181.00","41,135,151.00","115,157,417.00","222,828,709.00", , , , , , , , , , , , , , , 
